pos_score,neu_score,neg_score,value
30,1340,20,1
90,6280,30,-1
120,2240,50,1
30,40,0,0
30,700,20,1
0,1100,0,0
0,0,0,-1
30,1200,0,0
360,1460,0,0
60,1220,20,0
180,9680,0,-1
0,0,0,-1
30,80,0,1
0,0,0,0
0,260,0,0
30,20,0,0
30,1180,0,1
120,4720,30,1
30,120,0,1
30,1580,20,0
30,360,20,1
0,3500,0,0
0,80,0,0
90,1080,10,1
0,20,0,0
0,0,0,0
30,2920,20,-1
120,4240,30,-1
30,1500,20,1
0,80,0,0
30,560,30,0
30,140,0,0
30,120,10,0
60,1760,40,-1
120,6860,0,-1
0,100,0,1
30,2600,10,0
60,11240,110,0
90,360,0,0
90,200,0,1
30,180,0,0
0,240,0,0
30,220,10,1
0,220,0,0
210,4220,40,-1
0,2920,0,0
0,5900,80,1
60,200,0,1
60,7020,0,1
0,140,0,-1
0,180,0,0
60,2280,20,-1
90,280,0,0
180,13340,20,-1
2100,9220,50,0
90,580,0,-1
30,20,0,1
0,40,0,1
30,2780,20,0
0,0,0,0
0,160,0,0
90,600,30,0
30,200,0,1
0,200,0,1
0,0,0,0
0,0,0,1
270,3280,220,0
30,20,20,0
0,40,0,0
0,340,0,0
60,240,0,0
30,100,0,1
0,160,0,-1
60,3200,0,1
0,60,0,0
30,340,20,-1
30,40,0,1
0,0,0,1
0,860,10,0
90,180,0,0
0,3980,0,0
0,120,10,1
0,140,0,0
0,200,0,1
30,460,20,1
0,100,10,0
0,1560,0,1
0,600,0,0
0,860,10,1
0,2540,0,0
90,260,0,1
420,3640,100,-1
60,2900,20,0
0,60,20,-1
60,7340,10,1
30,220,0,1
120,7680,0,1
0,3700,10,1
60,620,20,0
30,100,0,1
150,1920,60,0
0,0,0,-1
0,1880,0,0
210,5840,70,0
0,0,0,0
120,1140,0,0
30,1600,0,-1
0,540,10,1
30,5980,0,0
270,13160,40,-1
30,180,10,-1
90,2800,20,0
30,2660,0,0
150,2140,30,-1
0,360,0,1
0,3760,0,-1
0,300,0,0
90,220,0,0
0,100,0,0
0,120,0,0
0,120,0,-1
60,1500,90,-1
0,160,0,1
0,40,0,0
0,140,0,0
30,5420,20,0
90,720,0,-1
60,1220,20,1
0,1560,0,1
180,4560,60,1
30,140,0,1
1800,6300,0,-1
0,120,0,0
30,2780,0,0
0,260,20,1
150,7200,110,0
0,400,0,-1
30,120,0,-1
90,2500,0,0
0,100,0,0
0,240,0,-1
90,400,0,-1
30,220,0,-1
0,3980,0,-1
30,180,0,1
60,2180,40,0
60,160,0,0
60,3400,40,0
30,500,0,1
0,300,20,-1
0,5840,20,0
0,160,0,-1
120,4620,50,0
510,900,0,0
630,15360,140,-1
120,2060,0,0
60,120,0,0
0,180,0,1
0,60,0,-1
0,0,0,0
0,100,0,-1
0,40,0,1
0,1400,60,0
30,140,40,-1
210,4920,0,-1
60,1920,0,-1
0,220,0,1
690,5460,20,-1
0,4040,20,0
0,40,0,1
30,680,20,-1
90,4620,0,0
60,240,0,1
0,100,0,0
0,2580,0,1
360,5560,0,-1
1830,15060,20,1
90,5160,50,1
0,160,0,0
0,120,0,1
120,3500,0,0
30,2600,0,-1
30,0,0,1
30,1520,60,0
60,160,0,0
0,40,0,0
60,7420,30,0
30,60,0,1
0,240,0,0
0,80,0,0
30,140,0,1
0,180,0,0
0,200,0,0
90,2360,30,-1
0,1820,0,-1
600,11860,70,1
90,6700,0,0
60,400,20,0
30,1120,0,0
60,160,0,1
0,180,0,1
0,20,0,0
0,4040,10,-1
30,8200,0,0
30,360,20,0
2760,9160,20,1
0,760,170,-1
420,1220,90,0
30,260,20,0
0,200,0,0
60,460,20,-1
30,1980,0,0
30,1340,0,1
0,200,0,0
0,140,0,0
0,2420,0,0
0,160,0,1
0,1220,0,-1
60,3020,20,0
0,40,0,-1
60,100,10,0
210,940,30,1
540,600,0,0
0,100,0,-1
60,1120,0,0
0,40,0,0
0,160,0,0
0,0,0,-1
30,80,0,1
60,1280,30,-1
30,220,20,1
120,4480,180,0
60,220,0,1
390,7500,20,-1
0,0,0,-1
30,3120,0,1
0,6200,0,0
30,2240,0,-1
0,600,0,0
90,1300,70,1
60,400,0,-1
0,220,0,0
30,340,10,-1
90,2840,0,1
0,40,0,1
0,260,0,0
30,220,0,-1
0,180,0,0
0,300,0,-1
150,4820,110,1
30,100,0,1
30,3160,0,0
30,680,0,1
0,20,0,0
60,780,10,1
0,400,0,0
0,80,0,1
0,140,0,0
90,3900,0,0
60,520,10,1
0,0,0,-1
150,10680,90,0
210,580,30,0
0,140,0,1
0,4620,0,1
30,920,0,-1
60,1000,90,1
0,2960,0,1
0,1060,0,0
0,8900,0,-1
30,300,30,0
1830,10240,0,-1
180,220,0,1
0,60,0,0
0,120,0,0
60,5040,20,0
120,4200,30,-1
0,180,0,1
150,1220,40,0
0,40,0,1
60,180,0,1
0,920,0,0
120,3780,40,-1
0,0,0,0
0,260,0,0
0,11200,0,0
30,2280,0,-1
120,10240,40,1
120,1400,30,1
0,0,0,0
60,60,0,1
0,200,10,-1
60,3240,0,0
0,360,0,-1
30,120,0,-1
60,800,30,1
0,40,0,0
30,17660,10,-1
90,10340,40,-1
0,120,0,0
0,200,0,0
0,740,0,0
0,1440,0,0
60,100,10,0
0,0,0,0
0,660,0,1
30,3900,0,-1
0,40,0,0
60,140,0,1
30,3440,0,1
0,320,0,0
30,40,0,1
30,5180,50,1
180,11820,0,1
2370,12100,90,-1
0,280,0,0
0,320,10,-1
0,100,0,0
60,1060,10,0
300,4900,50,0
30,12860,10,1
90,360,20,-1
30,80,0,1
30,200,0,0
0,40,0,0
0,120,0,0
0,3800,0,0
0,1700,0,0
0,6060,10,1
60,3240,40,1
0,60,0,1
30,180,0,0
0,200,0,0
210,4440,150,1
0,3900,0,-1
0,0,0,0
60,660,20,1
0,820,0,0
1830,12340,0,0
30,200,0,-1
0,2620,0,-1
30,5240,20,0
0,600,0,1
0,220,0,0
0,0,0,1
0,140,0,1
330,3540,40,0
0,0,0,1
450,740,70,1
60,1180,60,0
90,580,40,-1
30,2320,20,-1
30,4920,0,1
30,240,0,0
0,220,0,1
60,20,0,1
0,2640,10,-1
0,80,0,1
30,400,0,-1
0,260,0,0
60,80,0,1
30,40,0,1
0,20,0,1
30,1140,30,0
30,220,0,1
0,680,0,0
0,100,0,0
30,2080,0,0
0,160,0,0
30,4500,0,1
0,20,0,-1
60,240,0,-1
0,1140,0,1
60,440,20,1
60,6200,0,-1
30,340,0,0
0,0,0,-1
180,1620,0,0
210,180,0,1
30,40,0,0
90,4640,50,1
30,20,0,1
30,100,0,1
30,0,0,1
720,6140,90,0
0,140,0,0
30,240,0,1
30,680,0,1
0,200,0,1
30,200,0,0
210,7600,100,-1
180,1880,70,-1
60,120,0,0
0,220,0,1
0,80,0,0
210,260,20,1
0,5440,30,0
30,120,0,-1
0,1760,0,0
0,160,0,0
0,120,0,1
90,8280,20,1
0,200,0,0
0,540,0,0
30,200,10,-1
120,1060,0,-1
0,640,0,1
30,20,0,1
60,220,10,1
0,5980,0,0
0,220,0,1
30,60,0,0
0,260,0,0
0,0,0,0
0,160,0,0
2070,7740,40,-1
210,820,0,1
0,200,20,0
150,100,0,1
60,0,0,1
0,1060,0,0
30,260,0,0
150,680,0,1
0,120,10,0
0,180,0,0
30,300,30,0
90,4520,30,-1
0,280,0,0
0,40,0,0
90,2860,10,-1
0,6740,0,-1
30,240,0,0
150,1160,0,1
120,7180,80,-1
60,340,10,1
0,1220,30,1
1800,11840,0,0
0,100,0,0
390,1160,70,1
0,220,0,0
3780,18320,40,1
60,6340,0,0
30,120,0,0
1860,4900,10,1
0,4180,0,0
90,140,10,1
90,380,0,-1
30,260,20,1
0,180,10,-1
180,1440,20,0
0,4240,0,0
0,100,0,0
60,540,40,0
90,5280,20,0
0,400,0,-1
30,300,20,1
60,6140,20,1
60,1800,0,-1
0,3260,0,0
30,1320,20,0
0,10460,0,0
0,260,0,1
0,740,0,0
30,3880,0,1
0,1800,0,1
60,12120,0,-1
30,0,0,1
390,1120,90,-1
0,240,0,1
60,100,10,0
0,440,0,0
0,40,0,0
30,80,10,0
180,980,0,0
0,80,0,0
0,0,0,1
90,1240,0,-1
30,440,0,-1
0,20,0,0
2040,11420,40,1
60,4560,0,1
300,4240,30,0
0,0,0,0
0,180,0,0
990,10240,20,1
0,180,0,-1
0,480,10,0
150,8200,40,0
90,2700,10,0
0,440,0,0
0,280,0,0
0,120,10,0
0,160,10,-1
30,7960,0,1
180,320,0,0
90,1140,30,0
0,300,10,1
30,3660,20,-1
480,17160,580,-1
30,580,20,-1
0,0,0,0
210,12580,120,0
450,2340,80,1
180,2720,0,1
30,240,0,1
480,80,0,1
0,260,0,1
180,2420,110,1
0,2220,0,0
60,5540,0,1
0,180,10,-1
60,800,20,0
30,280,20,1
210,12500,20,1
240,2060,30,-1
0,160,0,0
30,340,10,0
120,1460,0,-1
30,60,0,1
120,5680,110,-1
30,220,0,0
180,3600,0,-1
30,80,0,1
0,60,0,1
60,1660,40,0
1920,5620,20,1
30,200,0,-1
30,4160,20,-1
0,240,0,0
150,1620,70,-1
60,200,10,0
30,1440,60,1
30,380,0,1
30,1240,0,-1
0,180,0,0
0,380,0,0
0,220,0,1
0,20,0,0
150,1980,10,-1
0,3880,0,1
0,220,0,1
30,600,0,0
60,260,0,-1
0,100,0,0
840,2820,0,-1
30,140,0,1
120,1440,0,0
0,40,0,1
0,60,0,-1
90,2500,20,1
30,1340,80,0
0,20,0,1
0,340,0,0
0,20,0,0
60,4300,20,0
2130,9140,140,0
0,2780,0,1
0,6980,0,-1
0,20,0,1
30,0,0,1
0,20,0,0
240,6860,70,0
30,140,0,0
510,4420,70,1
30,380,0,1
30,2380,0,0
0,740,0,0
0,160,0,-1
0,200,0,0
60,180,0,1
1860,8060,0,0
0,180,10,-1
0,180,20,-1
60,920,40,0
0,0,0,-1
150,160,0,1
30,0,0,1
180,1020,0,1
0,1060,0,0
30,240,0,0
0,140,0,0
0,4920,0,0
0,200,0,0
0,160,0,0
0,120,20,0
30,600,20,1
120,460,20,0
30,2580,0,-1
0,200,0,0
0,1640,0,0
120,2020,30,-1
0,120,0,0
1890,12500,30,1
1830,6680,250,-1
150,1920,10,0
30,40,0,1
0,220,0,1
120,1300,30,1
0,80,0,0
0,680,0,1
0,4180,0,-1
60,100,0,1
0,140,0,0
60,4240,0,0
30,980,20,1
0,340,20,-1
90,840,0,1
90,1600,90,-1
0,1080,0,-1
30,5820,20,0
30,2580,0,1
30,460,20,1
0,140,0,-1
0,80,10,-1
0,5780,10,0
1800,17120,20,0
240,4740,0,1
30,180,0,1
510,7020,120,-1
3930,19200,30,1
60,260,0,-1
0,0,0,-1
0,40,0,0
30,160,10,1
90,1140,20,-1
0,0,0,-1
60,1120,30,0
0,200,10,0
0,540,0,0
0,0,0,0
1230,6460,70,1
90,80,0,1
0,5180,0,1
0,0,0,-1
1860,7060,0,-1
0,0,0,0
0,160,0,0
30,460,0,0
30,220,0,0
0,4000,0,1
30,260,0,1
2010,14620,0,0
0,1340,0,-1
0,2160,10,-1
30,180,10,0
30,1600,30,-1
30,1320,20,0
0,160,0,0
90,4280,30,0
60,100,10,0
60,220,0,0
480,1820,130,0
60,260,0,1
0,200,10,-1
0,220,10,0
30,80,0,-1
30,860,0,1
1800,6020,20,-1
90,740,0,0
240,940,50,0
30,720,0,0
60,180,10,1
0,5340,30,1
60,2140,0,-1
60,1280,10,1
0,220,0,-1
180,800,0,0
30,500,30,0
30,160,0,1
150,4620,20,0
450,3640,40,0
0,260,10,0
0,260,0,0
30,200,0,1
0,180,10,-1
0,20,0,0
0,100,0,0
30,20,0,1
270,5680,40,-1
30,420,10,1
0,580,0,0
90,480,0,0
0,7440,80,0
30,200,10,-1
90,5340,10,0
30,6120,20,0
30,40,0,-1
240,4640,10,0
1800,9540,0,0
0,9800,0,-1
30,120,10,1
0,100,0,0
30,80,0,1
0,80,0,0
0,1240,0,0
0,260,10,0
30,1880,10,-1
60,5400,90,0
60,3980,30,-1
90,740,40,-1
90,140,0,1
0,40,0,0
90,480,0,1
0,0,0,0
0,0,0,-1
0,2140,0,1
0,240,0,1
30,1260,0,1
420,4980,50,1
180,480,0,-1
0,0,0,0
0,320,0,0
0,20,0,1
0,20,0,0
90,220,0,1
0,2200,0,1
120,11000,70,1
0,40,0,0
0,220,20,0
0,120,0,0
1830,9220,0,0
0,720,0,0
180,360,0,0
0,7300,110,0
30,520,0,-1
0,3440,0,1
0,2340,10,0
30,1340,30,1
0,1500,0,0
60,1020,0,0
0,860,0,0
0,140,0,0
30,380,0,-1
60,4080,20,0
0,620,0,1
30,140,0,0
120,3000,0,1
0,140,0,0
30,220,0,0
60,40,0,-1
0,20,0,-1
60,3320,0,1
30,6340,20,1
30,80,0,0
1800,7200,10,0
1980,6580,30,0
90,40,0,1
240,2520,30,0
0,80,0,0
0,2180,0,0
0,80,0,0
30,280,10,0
0,60,0,0
330,4880,40,0
0,100,0,-1
30,6060,0,0
30,1460,0,1
60,3120,10,0
30,100,0,1
270,3680,0,0
60,1440,0,1
0,520,0,0
1260,3640,70,1
0,20,0,0
0,440,0,-1
0,5920,0,0
840,6000,0,-1
30,1440,20,1
0,300,0,0
0,20,0,0
30,140,0,1
0,260,0,0
30,4220,0,0
0,120,0,-1
30,40,0,0
60,180,0,1
30,240,0,1
0,200,10,-1
0,2120,60,0
0,220,0,0
0,180,0,0
0,740,10,1
30,1780,0,1
30,1960,20,1
30,200,10,-1
0,200,10,-1
930,8400,30,-1
0,40,10,1
60,1320,0,1
30,300,0,-1
30,2100,0,-1
60,100,10,0
0,60,0,-1
0,1080,0,-1
0,4720,0,0
0,8420,0,0
0,40,0,0
0,220,0,0
0,1400,0,0
30,40,0,1
180,380,0,0
0,160,0,-1
30,220,0,1
300,6440,100,0
0,240,0,-1
30,80,0,1
0,0,0,0
0,240,0,-1
0,320,0,0
30,180,0,1
30,220,0,0
30,40,20,-1
180,6360,20,1
30,280,0,0
30,4620,0,0
0,200,0,-1
0,3860,0,0
0,1320,0,0
30,100,0,1
30,200,0,0
0,100,0,0
0,4720,0,0
60,1240,10,-1
30,1960,20,0
0,1420,0,-1
0,3320,0,-1
60,2080,60,-1
30,3200,30,1
0,20,0,0
120,3780,110,0
0,240,10,0
90,8380,20,-1
0,1320,0,1
90,3020,0,1
540,540,0,-1
90,380,30,0
0,0,0,-1
210,4480,30,-1
60,2800,0,-1
90,120,0,0
30,240,0,0
60,40,0,0
0,0,0,-1
60,7080,10,0
30,2960,20,0
1860,10360,80,0
60,3320,40,-1
0,80,0,1
0,0,0,1
0,60,0,1
30,140,40,-1
0,160,0,0
30,1500,20,-1
30,240,10,1
30,140,0,1
0,0,0,-1
30,5240,20,1
0,60,0,-1
0,80,0,-1
0,40,0,0
90,8860,0,0
0,300,0,1
0,160,0,0
0,40,0,-1
90,2220,0,-1
0,320,0,0
0,2880,0,1
1260,2660,90,1
0,2380,0,0
60,840,0,1
30,3680,0,1
0,260,0,-1
0,20,0,0
30,3520,20,0
30,180,0,0
0,120,0,0
0,260,0,-1
0,260,0,1
60,260,0,0
0,120,0,0
0,200,0,0
150,2920,30,1
0,200,0,0
30,940,0,0
0,280,0,-1
0,200,0,0
30,360,20,1
0,60,0,1
30,260,20,0
60,1840,0,0
0,1900,30,0
30,260,0,1
0,20,0,0
0,3320,0,-1
30,120,0,-1
0,60,0,0
180,1040,0,0
0,1720,0,1
0,3620,0,1
30,2660,20,-1
0,40,0,-1
0,60,0,0
0,20,0,1
0,0,0,0
0,140,0,0
0,220,0,1
60,1620,20,0
0,100,0,1
0,0,0,-1
30,280,0,1
0,180,0,0
420,980,90,-1
60,280,0,1
0,0,0,1
30,240,0,1
0,20,0,1
30,140,0,0
150,840,20,-1
0,400,0,0
30,140,0,1
1830,6460,90,-1
60,100,10,0
0,120,0,0
30,380,20,0
0,780,60,0
30,220,0,-1
60,3480,20,1
0,100,0,0
0,80,0,-1
240,520,40,0
0,140,0,0
0,200,0,-1
0,40,0,1
30,520,20,0
0,100,0,0
60,4340,20,-1
1890,8480,30,1
270,1220,10,1
60,340,20,1
90,2980,40,-1
120,2380,20,0
0,40,0,0
90,1460,0,0
30,5820,20,0
0,1860,20,0
0,180,0,1
30,140,10,1
90,480,0,0
180,1100,0,-1
0,0,0,1
60,6260,20,1
60,6180,0,-1
870,4820,0,1
0,240,10,-1
0,1140,10,-1
0,460,0,0
210,1120,20,0
90,600,30,0
0,1520,0,-1
0,180,0,1
0,0,0,0
30,560,0,0
30,1900,0,1
0,400,0,1
0,20,0,0
0,200,10,0
0,2480,0,0
0,140,0,0
0,3940,0,-1
30,860,70,-1
0,20,0,0
0,160,0,0
0,140,0,0
3690,11580,0,1
60,500,10,1
30,6600,10,0
0,80,0,0
30,220,0,0
0,200,0,1
0,2720,20,-1
60,960,10,-1
30,5140,0,0
0,60,0,0
420,1380,40,-1
30,60,0,1
60,5900,0,1
0,80,0,1
0,3640,0,-1
0,240,0,-1
0,160,0,1
90,140,20,-1
120,3040,20,0
30,160,0,-1
210,2260,20,0
390,7560,20,0
0,8580,0,0
120,800,10,0
0,320,10,1
0,5320,10,-1
0,0,0,-1
0,400,10,1
120,9100,100,0
90,2040,40,1
390,920,140,-1
150,1060,0,0
1830,5860,0,-1
0,40,0,-1
180,1760,0,0
180,2760,50,1
0,180,0,0
150,5880,70,-1
0,0,0,0
30,2820,20,0
0,0,0,0
0,2340,10,0
30,340,0,0
0,0,0,0
0,320,0,0
0,0,0,0
0,1280,0,1
30,1720,20,-1
0,120,0,-1
0,400,0,-1
90,9800,30,0
30,4420,20,-1
0,280,0,-1
150,3580,0,0
210,8260,30,1
90,3360,50,0
0,180,0,0
0,860,0,-1
30,160,0,1
30,580,20,1
270,8160,50,0
0,1260,0,-1
30,9000,10,1
0,200,0,0
630,5680,70,0
30,120,0,1
30,60,0,0
60,1360,30,0
0,300,0,1
0,1760,0,0
870,2280,20,-1
30,220,0,1
0,180,0,1
30,4380,20,0
0,220,0,0
60,2200,50,-1
150,11240,0,0
0,4060,0,-1
0,1660,0,0
1830,7380,20,-1
30,4040,0,1
60,200,0,1
0,100,0,0
0,140,0,1
90,360,0,1
0,4120,0,-1
150,3880,50,-1
30,200,0,-1
90,740,40,0
180,8620,0,-1
0,440,0,1
0,0,0,-1
0,60,0,0
30,10140,40,1
180,1820,20,-1
0,280,0,1
30,1820,0,1
630,1340,20,1
0,240,0,0
0,200,10,-1
30,3200,0,1
0,160,0,1
180,14780,20,-1
90,680,10,1
180,1720,0,-1
0,20,0,1
0,3920,0,-1
90,5720,0,0
90,1340,0,0
30,2140,0,1
1860,7520,40,1
240,5500,40,0
0,20,0,0
60,3860,90,-1
30,960,20,1
570,5640,0,1
1830,18080,0,-1
0,660,0,0
90,11420,0,1
1830,8120,20,0
0,40,0,1
0,240,20,-1
0,2660,0,-1
0,180,10,-1
0,200,0,0
60,460,10,0
0,40,0,-1
150,7960,50,-1
0,3940,0,1
210,4960,30,-1
60,460,0,0
90,1020,10,0
0,0,0,0
120,160,20,0
90,1340,0,1
0,140,0,0
30,260,10,1
0,160,0,1
210,13580,210,0
0,4200,0,0
0,2740,0,-1
0,220,10,0
0,180,0,1
1800,6300,0,1
60,4680,20,-1
30,1140,0,0
30,300,0,0
0,0,0,1
0,40,0,0
0,240,0,0
30,6060,110,1
0,200,0,-1
180,840,0,-1
90,4360,0,0
0,160,0,1
0,9320,60,0
0,1500,60,0
0,2200,0,0
60,420,0,0
30,920,10,-1
180,980,30,0
30,0,0,1
0,0,0,0
90,180,0,1
60,100,10,1
120,6600,30,-1
0,140,0,0
330,340,40,1
0,280,0,1
1800,5940,10,-1
0,1160,20,0
0,220,0,1
0,1420,0,1
300,9800,90,-1
0,20,0,-1
30,700,20,0
0,2420,0,1
30,220,0,1
60,180,10,1
1890,8000,20,1
60,460,30,0
30,6360,0,1
300,2860,170,1
0,60,0,0
30,120,0,0
0,220,0,0
30,240,0,0
240,9440,110,-1
0,20,0,1
0,20,0,0
30,440,0,0
0,140,10,-1
0,280,0,0
60,180,0,0
0,200,0,1
0,4780,0,0
0,40,0,0
1830,15280,0,1
30,3160,110,0
0,60,0,0
30,180,0,0
0,120,0,1
0,0,0,0
180,580,40,0
60,140,0,0
240,8560,30,0
990,8320,80,0
30,120,0,1
0,380,0,-1
0,80,0,0
30,13180,10,-1
120,520,0,1
210,560,20,0
0,2500,0,-1
30,40,0,1
30,1100,0,1
0,0,0,-1
0,320,0,0
60,100,10,1
90,2740,40,1
30,300,0,0
60,2680,20,-1
60,3140,150,0
3720,9880,10,1
60,3620,0,0
210,1780,30,0
0,3080,0,0
330,3860,20,-1
0,1120,0,-1
0,480,30,-1
0,20,0,1
390,480,70,1
60,1860,0,1
30,180,0,1
0,2260,60,0
30,13140,20,-1
270,7720,30,0
0,740,0,0
1830,5340,20,0
0,3820,0,0
30,3860,0,-1
0,100,0,0
30,120,0,1
90,280,20,1
120,280,10,0
0,140,0,0
0,40,0,0
0,240,0,0
30,220,0,0
0,1140,0,0
30,9160,0,0
0,80,0,-1
30,180,0,0
0,180,10,0
0,20,0,-1
30,220,0,0
30,5420,0,-1
480,25700,140,-1
0,200,0,1
0,11760,0,1
0,240,0,0
60,40,0,1
30,160,0,1
30,2900,10,1
90,1160,0,-1
60,2980,0,-1
0,80,0,0
150,3920,30,0
120,1880,20,0
0,3000,20,1
30,220,0,1
0,40,0,0
90,3860,30,0
30,160,0,1
90,200,0,-1
0,100,0,1
60,660,10,0
540,1920,40,1
30,40,0,1
180,840,30,-1
60,2580,0,0
30,1620,20,1
30,360,20,0
0,4180,0,1
60,60,0,1
0,20,0,0
0,180,0,1
0,340,0,0
0,120,10,0
0,120,0,0
0,80,0,-1
30,240,0,1
1800,4800,0,1
120,3300,20,-1
180,5100,0,0
0,3840,0,1
0,0,0,0
0,240,0,0
0,0,0,-1
270,1920,40,-1
0,580,0,0
120,5280,80,-1
60,9280,10,1
0,120,0,-1
60,220,10,-1
0,20,0,-1
0,3540,20,-1
0,200,0,1
1830,7860,20,-1
30,140,0,0
30,240,0,0
60,460,0,1
90,440,20,1
30,1580,30,1
180,220,0,0
0,240,0,0
0,20,10,-1
120,200,20,1
0,160,0,-1
30,240,0,0
0,280,10,0
30,120,0,0
120,1380,50,0
30,360,0,1
60,4240,10,-1
0,0,0,1
60,1680,10,0
0,5360,0,0
120,1960,0,-1
60,100,0,1
0,3880,0,0
0,160,0,0
120,2040,0,-1
0,660,0,0
240,700,30,0
60,1060,40,0
0,20,0,1
60,180,0,1
90,80,0,1
0,280,0,0
240,720,20,0
0,20,0,0
0,280,0,0
0,80,0,0
0,160,0,0
0,140,0,0
0,120,0,0
30,640,20,-1
0,2620,0,0
0,20,0,-1
0,0,0,-1
30,2740,0,-1
30,7380,20,-1
60,3920,20,1
30,560,20,1
150,820,20,1
60,260,0,1
30,8440,70,0
30,420,0,0
30,920,0,1
30,3580,20,-1
0,180,0,0
0,280,0,-1
30,2160,60,0
60,140,0,0
60,140,0,1
30,4420,0,1
30,240,20,-1
120,7180,20,0
0,1100,20,0
0,1540,0,-1
0,340,0,-1
0,1040,0,-1
1890,5940,0,1
60,4980,40,1
90,220,10,0
30,1040,20,1
0,0,0,0
30,4020,20,0
0,140,0,1
180,6020,0,1
180,3720,0,0
0,360,0,0
0,80,0,-1
0,5380,0,0
1830,10060,20,1
30,6120,20,-1
60,180,0,1
30,360,0,0
0,60,0,1
0,1460,0,0
0,20,0,0
90,580,0,0
30,80,10,1
0,600,0,0
0,360,0,0
30,220,0,1
0,100,0,1
90,640,0,0
60,120,20,-1
60,220,0,0
0,220,0,-1
2070,12900,220,0
60,5600,50,-1
0,540,0,1
30,140,0,1
0,180,0,1
0,1000,0,1
1830,9000,0,0
60,1000,0,1
0,800,0,-1
90,3360,10,0
3990,19960,20,0
690,2980,0,1
0,160,0,1
120,3620,10,1
60,700,30,-1
90,1340,30,1
390,1000,70,1
0,40,0,0
60,940,20,-1
90,600,20,0
30,360,20,0
60,120,0,1
90,2340,30,0
30,1800,30,0
930,4560,0,1
0,340,0,1
0,220,0,-1
0,240,0,0
30,140,0,1
30,740,0,1
0,2620,0,0
30,80,0,1
240,4260,20,0
0,380,0,0
90,8900,20,0
600,5860,10,0
60,100,10,0
30,1100,0,-1
1410,3920,20,-1
0,0,0,1
0,0,10,1
0,160,0,1
30,460,0,1
30,2800,20,0
30,1100,20,-1
30,1780,20,0
60,5540,100,0
0,7200,0,-1
30,320,0,0
120,4700,20,1
30,100,0,0
0,1360,0,1
150,800,0,0
30,220,0,1
30,240,0,1
60,6460,20,-1
60,2500,0,0
0,160,0,0
0,1140,10,0
0,100,0,0
0,240,0,0
0,0,0,0
0,240,0,0
30,480,20,1
0,240,0,1
0,540,10,-1
0,180,0,-1
60,4480,260,-1
30,780,10,1
0,40,0,0
30,1060,20,1
0,340,0,0
2040,8280,100,0
60,7180,40,1
30,1580,0,0
0,1240,0,-1
0,0,10,-1
0,80,0,-1
0,4480,0,0
1800,6580,10,0
0,280,0,0
180,1280,40,-1
0,160,0,1
0,0,0,1
0,220,0,0
60,7960,50,0
0,40,0,-1
0,360,0,0
0,1240,0,0
0,40,0,0
0,100,0,0
0,80,0,0
30,660,20,0
30,2360,30,-1
30,40,0,1
30,140,0,-1
30,160,0,0
60,100,0,1
0,180,0,0
0,580,0,0
0,120,0,-1
30,80,10,0
30,180,0,1
0,200,0,0
120,380,0,1
60,4320,10,1
0,140,0,0
30,5400,40,1
90,1080,10,1
0,20,0,0
90,380,30,0
0,40,0,-1
0,5340,0,1
0,60,0,0
870,3380,140,1
2250,13220,40,0
30,680,0,1
30,180,0,1
90,520,0,-1
60,1540,0,1
30,960,20,0
0,80,0,-1
0,200,0,0
390,1300,100,1
0,0,0,0
2280,11080,110,-1
180,300,0,1
0,140,0,1
30,20,0,1
0,40,0,0
0,20,0,-1
0,200,0,1
0,5140,0,0
0,60,0,1
0,0,0,-1
30,200,0,0
30,360,0,1
0,1820,0,0
0,20,0,0
60,400,20,-1
90,1620,0,0
0,280,0,0
30,320,30,0
0,40,0,0
0,4280,0,0
0,0,0,-1
210,640,40,1
30,240,10,0
0,2660,0,0
60,5260,0,0
0,0,0,0
0,100,10,0
30,0,0,0
60,160,0,1
60,6760,40,0
0,80,0,1
60,60,0,1
0,0,0,-1
0,400,0,-1
0,100,0,0
30,200,0,0
0,40,0,0
30,1720,90,0
0,300,0,0
0,260,0,0
0,20,0,0
90,280,0,1
0,100,0,0
90,3540,60,1
30,260,20,0
90,2940,120,0
0,380,0,1
0,1540,0,0
120,4800,40,-1
0,280,0,0
0,60,0,-1
0,360,0,1
30,3860,20,1
0,180,0,1
0,680,10,-1
0,0,0,0
120,1340,30,0
0,2840,0,0
210,820,40,1
0,80,0,0
0,40,0,0
30,100,0,1
0,9320,10,0
270,9220,30,-1
60,140,0,-1
30,360,10,1
150,6480,0,0
0,160,10,-1
0,1740,0,0
0,200,0,1
0,140,0,0
60,740,10,0
0,5080,10,-1
30,1100,0,0
0,120,0,1
30,220,0,1
0,160,0,0
0,120,0,0
1920,20520,20,1
30,4380,30,-1
30,640,20,0
60,820,0,0
60,2780,0,0
60,560,50,0
0,0,0,0
180,2920,10,1
0,80,0,0
0,540,10,0
0,180,0,-1
60,280,0,0
0,80,0,0
30,180,10,-1
0,480,0,0
90,1180,0,0
2310,17360,80,0
60,1680,10,-1
30,140,0,1
0,120,0,0
30,160,0,1
0,140,0,0
90,2160,0,1
0,240,0,0
180,9060,130,1
30,0,0,1
0,3880,0,-1
210,15300,20,-1
0,180,0,0
0,5660,40,1
0,180,0,0
30,160,0,0
60,1080,90,-1
30,1020,0,0
0,160,10,-1
0,1620,0,1
