,pos_score,neu_score,neg_score,sub_score
10555,0.3,3.0,0.2,0.0425
10556,18.0,48.4,0.0,0.4725
10557,1.5,18.2,0.5,0.0814
10558,0.3,5.6,0.3,0.0455
10559,0.3,2.4,0.0,0.0067
10560,18.3,78.0,0.0,0.4785
10561,0.0,4.2,0.0,0.0
10562,2.1,111.8,0.4,0.0574
10563,0.0,15.6,0.0,0.0
10564,2.4,117.8,0.5,0.185
10565,0.3,13.0,0.2,0.038
10566,0.0,1.6,0.0,0.0
10567,0.0,19.6,0.0,0.0
10568,0.3,2.4,0.0,0.002
10569,0.0,0.0,0.0,0.0
10570,0.0,0.2,0.0,0.0
10571,0.0,1.8,0.1,0.0067
10572,0.0,40.0,0.0,0.0
10573,0.0,4.0,0.0,0.0
10574,0.3,2.4,0.2,0.038
10575,0.0,0.0,0.0,0.0
10576,0.0,71.6,0.0,0.0705
10577,0.9,12.2,0.3,0.0614
10578,0.0,4.8,0.0,0.0
10579,0.0,2.0,0.0,0.0045
10580,0.0,2.6,0.0,0.0021
10581,0.0,3.4,0.0,0.004
10582,0.9,42.2,0.0,0.015
10583,0.3,0.2,0.0,0.006
10584,0.0,3.2,0.0,0.0
10585,0.0,2.8,0.0,0.0
10586,0.0,2.0,0.0,0.0
10587,19.8,84.2,0.2,0.5395
10588,0.3,75.6,0.2,0.1066
10589,0.3,7.2,0.0,0.0057
10590,1.8,71.8,0.2,0.0718
10591,0.0,2.2,0.0,0.0
10592,0.3,10.2,0.2,0.038
10593,1.5,38.6,0.0,0.051
10594,0.6,38.6,0.2,0.04
10595,0.0,0.4,0.0,0.0
10596,0.6,1.4,0.1,0.024
10597,0.0,1.4,0.0,0.0
10598,0.6,1.4,0.0,0.0085
10599,0.0,12.2,0.0,0.0
10600,0.0,126.0,0.0,0.0686
10601,0.0,11.0,0.0,0.003
10602,0.3,4.2,0.0,0.007
10603,0.0,1.4,0.0,0.0025
10604,4.2,22.8,1.0,0.1816
10605,0.3,2.6,0.0,0.01
10606,0.0,71.8,0.1,0.0716
10607,0.6,1.2,0.1,0.024
10608,0.6,89.6,0.8,0.1549
10609,0.3,1.4,0.1,0.0097
10610,0.0,1.4,0.0,0.0
10611,0.3,1.0,0.0,0.01
10612,0.0,12.0,0.0,0.0
10613,0.3,53.0,0.2,0.038
10614,0.0,6.6,0.0,0.0
10615,0.3,0.8,0.1,0.014
10616,0.0,153.8,1.7,0.2139
10617,0.0,1.4,0.0,0.0
10618,0.0,2.8,0.0,0.0
10619,0.0,3.4,0.0,0.0
10620,0.0,0.8,0.0,0.0
10621,0.0,1.0,0.1,0.0025
10622,2.1,62.8,1.7,0.1673
10623,0.3,0.0,0.0,0.006
10624,0.0,0.8,0.0,0.01
10625,0.3,1.4,0.0,0.0
10626,0.6,12.2,0.8,0.0941
10627,0.0,11.8,0.0,0.0
10628,7.5,18.8,1.5,0.476
10629,0.0,0.0,0.0,0.0
10630,0.3,2.2,0.0,0.0138
10631,0.0,1.0,0.0,0.0
10632,0.9,12.8,0.0,0.022
10633,0.0,2.2,0.0,0.0
10634,1.5,60.4,0.4,0.1641
10635,0.0,2.0,0.0,0.0
10636,0.3,8.6,0.0,0.01
10637,0.0,1.8,0.0,0.0
10638,0.3,7.2,0.0,0.007
10639,0.6,0.6,0.0,0.0107
10640,0.3,0.4,0.0,0.0
10641,0.0,16.0,0.1,0.0878
10642,0.0,2.4,0.1,0.005
10643,0.9,91.2,0.0,0.015
10644,20.7,139.2,0.6,0.7472
10645,25.2,85.0,0.1,0.6635
10646,0.3,2.0,0.0,0.0082
10647,4.8,55.4,0.9,0.2147
10648,0.3,26.6,0.0,0.01
10649,0.0,75.2,0.0,0.0029
10650,18.9,64.6,0.5,0.5625
10651,2.1,31.4,0.9,0.144
10652,1.5,85.2,0.2,0.0428
10653,0.0,0.6,0.0,0.0
10654,0.3,8.0,0.0,0.0075
10655,0.3,112.8,0.0,0.1015
10656,0.3,55.2,0.0,0.0108
10657,0.0,6.8,0.0,0.0
10658,1.2,13.0,0.0,0.019
10659,0.0,0.8,0.1,0.0
10660,1.5,30.2,0.0,0.0313
10661,0.0,2.2,0.0,0.0
10662,0.0,0.6,0.0,0.0
10663,0.3,1.0,0.0,0.006
10664,0.0,8.0,0.0,0.009
10665,0.0,1.0,0.0,0.0
10666,0.0,20.8,0.1,0.083
10667,0.0,1.0,0.0,0.0
10668,0.0,0.8,0.0,0.0
10669,0.0,2.0,0.0,0.0
10670,0.0,16.4,0.1,0.0083
10671,0.0,1.0,0.0,0.0
10672,0.0,0.8,0.0,0.0
10673,1.2,11.0,0.4,0.1273
10674,0.0,2.2,0.1,0.01
10675,0.0,1.4,0.0,0.0
10676,0.0,0.0,0.0,0.0
10677,0.0,0.2,0.1,0.0
10678,0.0,1.2,0.1,0.0023
10679,0.0,1.8,0.0,0.0045
10680,0.0,1.6,0.0,0.0
10681,0.0,38.2,0.0,0.0
10682,0.0,0.0,0.0,0.0
10683,0.6,1.4,0.0,0.019
10684,4.2,38.4,0.2,0.2463
10685,0.0,23.4,0.0,0.01
10686,0.0,1.6,0.0,0.009
10687,0.3,0.4,0.1,0.02
10688,0.3,14.4,0.0,0.0139
10689,0.6,3.4,0.3,0.0227
10690,0.3,31.0,0.2,0.0418
10691,0.0,6.2,0.2,0.008
10692,0.3,20.2,0.0,0.009
10693,0.0,213.2,0.0,0.012
10694,3.3,59.0,0.4,0.1018
10695,0.0,1.6,0.0,0.0
10696,0.0,0.4,0.0,0.0
10697,5.7,74.4,0.0,0.1824
10698,0.3,5.4,0.3,0.0427
10699,0.0,0.0,0.0,0.0
10700,22.5,76.2,0.9,0.6672
10701,0.0,0.6,0.0,0.0045
10702,0.0,2.6,0.0,0.0043
10703,0.0,0.0,0.0,0.0
10704,0.0,2.8,0.0,0.0
10705,0.3,31.6,0.3,0.0187
10706,1.8,13.4,0.2,0.049
10707,0.0,2.2,0.0,0.004
10708,0.0,20.6,0.2,0.0075
10709,0.0,0.0,0.0,0.0
10710,0.0,1.8,0.0,0.0
10711,3.6,3.8,0.0,0.0643
10712,18.6,77.8,0.7,0.5367
10713,0.3,2.8,0.0,0.009
10714,0.0,0.4,0.0,0.0
10715,0.0,0.0,0.0,0.0
10716,0.0,2.0,0.1,0.004
10717,0.0,18.2,0.0,0.0038
10718,0.0,3.2,0.0,0.0
10719,0.0,47.6,0.0,0.0705
10720,18.0,65.0,0.0,0.4725
10721,0.3,41.2,0.2,0.038
10722,0.6,8.2,1.1,0.1
10723,0.0,2.2,0.0,0.01
10724,0.0,0.4,0.0,0.0
10725,0.0,1.6,0.0,0.0
10726,0.0,2.0,0.0,0.01
10727,0.0,0.2,0.0,0.0
10728,0.0,11.6,0.0,0.0
10729,0.0,10.4,0.0,0.0
10730,1.5,107.4,0.5,0.0957
10731,0.0,1.4,0.0,0.0097
10732,2.4,79.0,0.3,0.0735
10733,0.6,2.2,0.0,0.01
10734,0.0,0.2,0.0,0.0
10735,0.3,2.2,0.0,0.0135
10736,0.3,0.4,0.0,0.01
10737,1.2,51.6,0.4,0.1303
10738,0.6,31.0,0.2,0.045
10739,0.9,15.4,0.1,0.0315
10740,0.0,40.8,0.3,0.0412
10741,0.0,94.0,0.0,0.0
10742,0.3,4.6,0.0,0.0
10743,0.3,1.4,0.0,0.005
10744,0.0,7.6,0.6,0.052
10745,0.6,12.8,0.1,0.08
10746,0.3,17.2,0.2,0.038
10747,3.6,16.0,0.4,0.0987
10748,0.9,1.4,0.2,0.038
10749,0.0,0.4,0.0,0.0
10750,0.0,2.4,0.0,0.0
10751,0.0,2.2,0.0,0.0
10752,0.0,8.0,0.0,0.0
10753,0.3,12.8,0.0,0.0098
10754,1.5,23.6,0.9,0.1289
10755,0.0,2.6,0.0,0.0
10756,0.3,11.4,0.2,0.038
10757,0.0,38.8,0.0,0.0
10758,0.6,2.0,0.0,0.01
10759,0.9,28.0,0.3,0.1004
10760,3.9,40.8,0.8,0.1807
10761,0.3,6.4,0.2,0.038
10762,3.6,17.0,0.7,0.1513
10763,0.3,2.0,0.0,0.0083
10764,0.0,1.0,0.0,0.0
10765,0.0,3.4,0.0,0.0
10766,0.0,7.0,0.0,0.0
10767,0.3,2.4,0.0,0.012
10768,0.6,1.6,0.0,0.014
10769,0.0,13.0,0.1,0.0127
10770,0.3,1.6,0.0,0.005
10771,0.0,47.8,0.0,0.0
10772,0.3,1.0,0.0,0.006
10773,0.0,0.2,0.1,0.004
10774,0.3,2.2,0.1,0.005
10775,0.0,14.0,1.4,0.105
10776,1.8,35.2,0.0,0.0433
10777,0.6,25.8,0.1,0.024
10778,0.0,1.8,0.0,0.0
10779,0.0,1.0,0.0,0.0
10780,0.0,39.0,0.0,0.0
10781,0.0,8.2,0.0,0.0
10782,2.1,67.2,0.6,0.1043
10783,0.0,0.6,0.0,0.0
10784,1.2,7.4,0.5,0.075
10785,0.3,2.2,0.0,0.006
10786,0.0,0.2,0.0,0.0
10787,0.0,1.6,0.0,0.0043
10788,0.3,1.8,0.0,0.005
10789,0.0,3.0,0.0,0.003
10790,1.2,80.4,0.5,0.1008
10791,0.0,1.4,0.0,0.0
10792,0.3,1.2,0.0,0.0075
10793,0.3,2.2,0.1,0.015
10794,0.0,2.4,0.0,0.0
10795,2.1,58.8,0.2,0.058
10796,4.8,40.8,0.8,0.17
10797,0.0,2.4,0.0,0.0
10798,0.0,1.0,0.0,0.0
10799,0.0,1.4,0.0,0.001
10800,0.6,92.4,0.2,0.1146
10801,1.2,17.0,0.0,0.0173
10802,0.3,2.4,0.0,0.0057
10803,0.0,0.8,0.0,0.0
10804,0.9,1.6,0.0,0.03
10805,0.0,39.0,0.0,0.0
10806,0.0,30.2,0.0,0.0
10807,0.3,14.8,0.2,0.038
10808,0.0,0.0,0.0,0.0
10809,18.3,56.4,0.3,0.5188
10810,0.3,3.0,0.0,0.005
10811,0.0,15.0,1.7,0.1453
10812,0.0,1.6,0.1,0.004
10813,0.9,77.4,1.1,0.124
10814,0.0,3.2,0.0,0.0
10815,0.3,44.2,4.7,0.3755
10816,4.8,51.6,0.4,0.1096
10817,0.6,7.0,0.0,0.0158
10818,0.0,1.2,0.0,0.0
10819,0.0,0.0,0.0,0.0
10820,2.1,8.4,0.4,0.1033
10821,0.0,0.0,0.0,0.0
10822,0.0,1.0,0.1,0.004
10823,0.0,15.6,0.0,0.0
10824,0.3,0.0,0.0,0.01
10825,0.0,13.6,0.2,0.008
10826,0.0,27.8,0.0,0.0
10827,0.3,3.0,0.0,0.01
10828,0.0,1.8,0.0,0.005
10829,0.0,24.2,0.0,0.0
10830,0.0,1.2,0.0,0.0
10831,0.0,1.6,0.0,0.0043
10832,0.3,13.0,0.0,0.01
10833,0.0,0.4,0.0,0.0
10834,0.0,2.0,0.0,0.0
10835,0.0,1.4,0.3,0.0215
10836,0.0,5.4,0.0,0.0
10837,0.6,73.4,0.3,0.1955
10838,0.0,1.8,0.1,0.0123
10839,21.9,95.6,0.7,0.6392
10840,0.9,9.2,0.0,0.015
10841,0.0,6.8,0.0,0.0
10842,18.3,48.0,0.0,0.4725
10843,0.3,54.6,0.6,0.06
10844,0.6,5.6,0.1,0.015
10845,0.0,22.0,0.0,0.0087
10846,0.3,1.8,0.0,0.0067
10847,0.3,0.0,0.0,0.006
10848,0.0,39.2,0.0,0.0087
10849,0.0,0.0,0.0,0.0
10850,0.6,75.6,0.4,0.0793
10851,0.9,6.4,0.2,0.0401
10852,0.9,18.6,0.0,0.0165
10853,0.0,15.6,1.7,0.1453
10854,1.2,10.0,0.0,0.0173
10855,0.0,1.0,0.0,0.0
10856,0.0,1.8,0.0,0.0
10857,0.0,13.4,0.1,0.004
10858,0.0,6.4,0.0,0.0
10859,0.3,18.0,0.0,0.0057
10860,0.0,64.8,0.0,0.0715
10861,1.8,11.0,0.0,0.05
10862,41.1,191.0,0.8,1.1662
10863,1.8,49.6,0.0,0.1145
10864,0.0,3.6,0.0,0.0
10865,0.3,24.4,0.0,0.005
10866,0.0,1.4,0.0,0.0
10867,0.3,53.2,0.1,0.009
10868,0.0,99.8,0.1,0.004
10869,2.1,34.0,0.0,0.0642
10870,0.3,1.8,0.0,0.01
10871,0.3,1.2,0.0,0.009
10872,0.3,14.4,0.8,0.09
10873,0.3,0.8,0.0,0.006
10874,0.3,8.2,0.0,0.0057
10875,0.0,3.4,0.0,0.0129
10876,0.3,84.4,0.2,0.038
10877,0.0,16.0,0.0,0.0
10878,0.3,6.6,0.3,0.0187
10879,0.0,9.6,0.0,0.0
10880,0.0,8.8,0.0,0.0
10881,0.6,5.0,0.1,0.024
10882,0.9,45.4,0.2,0.112
10883,0.0,0.8,0.0,0.0
10884,0.9,42.2,0.2,0.045
10885,0.0,11.6,0.0,0.005
10886,0.0,99.0,0.1,0.0706
10887,0.3,34.4,0.0,0.0762
10888,0.0,1.2,0.0,0.0
10889,0.0,13.6,0.0,0.004
10890,0.0,0.2,0.0,0.0
10891,0.0,0.0,0.0,0.0
10892,0.3,3.0,0.2,0.0074
10893,0.3,35.6,0.3,0.0187
10894,0.0,0.0,0.0,0.0
10895,0.0,3.8,0.0,0.0
10896,0.0,0.0,0.0,0.0
10897,1.5,33.0,0.4,0.091
10898,0.0,22.2,0.0,0.0
10899,0.6,2.0,0.0,0.0132
10900,1.8,73.6,0.2,0.1211
10901,0.3,3.0,0.3,0.0187
10902,0.0,42.4,0.0,0.0038
10903,0.0,1.2,0.0,0.0
10904,0.6,0.8,0.1,0.01
10905,0.0,1.4,0.0,0.01
10906,0.3,62.2,0.3,0.0187
10907,0.6,13.8,0.0,0.0115
10908,0.0,3.2,0.0,0.0
10909,0.3,1.0,0.0,0.0075
10910,0.0,2.0,0.0,0.0
10911,0.6,21.4,0.2,0.048
10912,0.0,27.6,0.0,0.0
10913,0.3,23.6,0.2,0.038
10914,0.6,32.6,0.2,0.0497
10915,0.0,2.2,0.0,0.0
10916,0.0,65.8,0.0,0.0686
10917,0.0,16.0,0.0,0.0396
10918,0.6,1.8,1.5,0.1765
10919,0.0,7.0,0.0,0.0
10920,0.0,4.0,0.0,0.0
10921,0.0,2.0,0.0,0.0
10922,0.0,1.6,0.0,0.0
10923,0.0,2.0,0.0,0.0
10924,0.6,7.4,0.0,0.0158
10925,18.3,141.8,0.4,0.4932
10926,0.0,92.4,0.6,0.1206
10927,0.0,10.8,0.0,0.004
10928,0.0,0.0,0.0,0.0
10929,0.9,2.6,0.0,0.011
10930,0.0,0.2,0.0,0.0
10931,0.0,2.0,0.0,0.0
10932,0.3,87.0,0.1,0.062
10933,0.3,12.8,1.3,0.095
10934,0.0,7.4,0.0,0.0
10935,0.0,1.2,0.0,0.0
10936,0.0,21.8,0.0,0.0
10937,0.0,1.4,0.1,0.007
10938,0.3,7.8,0.0,0.003
10939,3.0,70.6,0.1,0.1351
10940,0.0,0.0,0.0,0.0
10941,0.3,1.4,0.0,0.009
10942,3.3,5.8,0.4,0.1018
10943,0.9,72.2,0.0,0.0836
10944,0.3,1.4,0.0,0.01
10945,0.0,0.0,0.0,0.0
10946,0.0,0.6,0.0,0.0
10947,0.0,1.4,0.0,0.0
10948,2.4,17.8,0.2,0.0801
10949,0.0,1.6,0.0,0.0
10950,37.5,141.6,0.2,1.0761
10951,0.0,3.2,0.0,0.0
10952,0.6,3.6,0.0,0.005
10953,0.0,2.8,0.0,0.0
10954,0.0,26.8,0.0,0.0
10955,0.0,61.4,0.0,0.0
10956,18.3,66.4,0.2,0.5105
10957,3.0,95.0,2.1,0.2991
10958,1.2,54.0,0.2,0.034
10959,0.0,2.4,0.0,0.0
10960,0.3,3.0,0.2,0.038
10961,3.6,50.2,0.8,0.1448
10962,0.0,53.8,0.0,0.0705
10963,0.0,33.0,0.1,0.005
10964,0.0,4.0,0.0,0.0
10965,0.9,25.6,0.0,0.025
10966,0.6,1.0,0.2,0.041
10967,0.0,2.0,0.0,0.0043
10968,0.0,2.8,0.0,0.0
10969,0.0,27.6,0.1,0.0117
10970,18.3,73.4,0.8,0.6523
10971,18.0,48.8,0.0,0.4725
10972,0.3,24.6,0.0,0.01
10973,0.6,7.0,0.1,0.0175
10974,0.0,10.8,0.1,0.0
10975,0.0,2.6,0.0,0.0045
10976,0.3,3.8,0.1,0.0157
10977,0.3,0.0,0.0,0.006
10978,1.2,27.6,0.1,0.0283
10979,0.3,0.6,0.0,0.006
10980,1.8,22.4,0.0,0.0664
10981,0.0,1.8,0.0,0.0
10982,0.0,0.0,0.0,0.0
10983,1.2,42.8,0.0,0.022
10984,0.3,2.8,0.1,0.014
10985,0.0,2.8,0.0,0.0
10986,0.0,11.4,0.0,0.0
10987,12.9,42.0,0.2,0.3782
10988,0.3,0.4,0.2,0.038
10989,0.0,77.4,0.3,0.023
10990,0.0,2.6,0.1,0.007
10991,0.0,0.2,0.0,0.0
10992,0.0,0.0,0.0,0.0
10993,0.0,12.4,0.0,0.0
10994,0.6,1.2,0.0,0.02
10995,2.1,33.0,0.0,0.0357
10996,0.3,1.6,0.0,0.01
10997,0.0,1.4,0.2,0.017
10998,0.0,2.2,0.0,0.0
10999,0.0,1.2,0.0,0.0
11000,0.6,4.6,0.0,0.0182
11001,2.7,53.2,0.2,0.0905
11002,2.1,61.2,0.0,0.0683
11003,0.0,1.6,0.1,0.006
11004,0.0,26.0,0.3,0.0203
11005,0.3,71.8,0.0,0.03
11006,0.3,17.6,0.7,0.0633
11007,0.3,47.4,0.0,0.0157
11008,0.0,2.2,0.0,0.0
11009,1.8,14.6,0.0,0.0345
11010,0.0,27.2,0.0,0.0
11011,0.0,11.0,0.0,0.0
11012,0.3,2.8,0.0,0.0133
11013,0.6,26.6,0.0,0.0133
11014,21.9,83.4,1.6,0.7271
11015,2.4,23.8,0.9,0.2201
11016,0.3,60.2,0.0,0.0057
11017,0.6,63.2,0.2,0.052
11018,0.0,0.2,0.0,0.0
11019,0.0,1.4,0.0,0.0033
11020,0.3,0.6,0.0,0.007
11021,0.3,1.8,0.0,0.003
11022,0.3,20.0,0.2,0.038
11023,2.7,17.4,0.5,0.1171
11024,18.9,105.6,0.0,0.5594
11025,0.0,0.0,0.0,0.0
11026,0.0,1.6,0.1,0.002
11027,0.6,1.8,0.0,0.007
11028,0.0,1.4,0.0,0.0
11029,0.6,4.6,0.0,0.009
11030,0.3,4.2,0.2,0.038
11031,0.6,5.4,0.1,0.056
11032,0.0,9.0,0.0,0.0705
11033,3.3,168.0,1.1,0.3574
11034,1.2,7.0,0.1,0.045
11035,0.0,0.8,0.0,0.0
11036,0.0,2.4,0.1,0.004
11037,0.3,53.0,0.4,0.046
11038,0.9,6.2,0.0,0.028
11039,0.3,1.6,0.0,0.01
11040,0.3,185.4,0.1,0.1598
11041,0.0,2.2,0.0,0.0
11042,0.0,0.6,0.0,0.0
11043,0.0,2.6,0.0,0.0007
11044,0.3,10.6,0.0,0.01
11045,2.1,20.0,0.4,0.1173
11046,0.9,14.4,0.9,0.1187
11047,0.3,38.2,0.4,0.0975
11048,0.0,22.6,0.0,0.0
11049,3.9,78.4,0.7,0.2302
11050,0.3,0.8,0.0,0.005
11051,0.3,1.6,0.0,0.009
11052,0.3,10.8,0.2,0.1085
11053,0.0,2.8,0.0,0.0043
11054,0.0,27.0,0.0,0.0007
11055,3.0,67.6,0.7,0.2629
11056,0.3,1.0,0.2,0.019
11057,0.0,0.4,0.0,0.0
11058,1.2,37.8,0.2,0.073
11059,0.0,0.0,0.0,0.0
11060,0.0,2.6,0.0,0.0
11061,0.6,13.2,0.1,0.0327
11062,0.6,36.2,0.2,0.043
11063,0.0,12.4,0.0,0.0
11064,2.4,36.6,0.5,0.1178
11065,0.3,14.0,0.2,0.038
11066,0.0,1.8,0.0,0.0086
11067,0.0,1.4,0.0,0.0
11068,2.4,28.0,0.0,0.0347
11069,1.8,41.0,0.4,0.0976
11070,0.3,1.8,0.0,0.008
11071,0.6,2.0,0.0,0.021
11072,0.3,1.2,0.1,0.0075
11073,0.0,16.2,0.0,0.016
11074,0.0,33.8,0.0,0.0
11075,0.6,2.4,0.1,0.024
11076,0.0,1.0,0.0,0.0
11077,3.0,81.6,0.2,0.1476
11078,0.3,46.0,0.0,0.0762
11079,0.0,2.0,0.0,0.0
11080,1.5,73.4,0.1,0.0451
11081,0.0,1.0,0.0,0.0
11082,0.0,0.8,0.0,0.0
11083,0.0,13.8,0.0,0.0705
11084,0.3,3.2,0.0,0.007
11085,0.0,0.0,0.0,0.0
11086,0.9,17.4,0.2,0.059
11087,0.3,6.2,0.0,0.0084
11088,0.0,1.0,0.0,0.0
11089,0.0,17.8,0.0,0.0
11090,0.6,57.6,0.0,0.026
11091,0.0,0.0,0.0,0.0
11092,0.0,12.8,0.0,0.0
11093,0.6,101.4,0.1,0.1691
11094,0.3,2.0,0.0,0.013
11095,0.0,1.8,0.0,0.004
11096,0.0,0.4,0.0,0.0
11097,0.0,1.4,0.0,0.0
11098,0.3,1.8,0.0,0.003
11099,0.0,19.2,0.0,0.0
11100,0.3,75.4,0.7,0.059
11101,0.3,0.2,0.0,0.002
11102,0.0,4.0,0.0,0.0
11103,0.0,54.8,0.0,0.0
11104,0.0,0.4,0.0,0.0
11105,36.0,167.6,0.2,1.0216
11106,0.3,5.2,0.4,0.0605
11107,0.6,1.2,0.0,0.003
11108,0.0,1.0,0.0,0.0
11109,1.2,46.8,0.1,0.0581
11110,0.0,0.0,0.0,0.0
11111,0.0,0.0,0.0,0.0
11112,0.3,6.8,0.0,0.003
11113,1.2,22.8,0.1,0.028
11114,0.6,1.8,0.0,0.0108
11115,0.0,10.8,0.0,0.0087
11116,0.0,0.0,0.4,0.04
11117,20.1,103.0,2.1,0.755
11118,0.9,15.8,0.1,0.0291
11119,0.9,0.0,0.0,0.0217
11120,0.0,1.8,0.0,0.0
11121,2.7,11.8,0.3,0.0769
11122,0.9,32.2,0.0,0.015
11123,0.3,3.8,0.0,0.003
11124,18.3,53.4,0.1,0.4804
11125,0.6,2.0,0.0,0.012
11126,0.3,17.6,0.0,0.002
11127,0.0,12.8,0.0,0.0087
11128,0.0,2.0,0.1,0.004
11129,0.6,3.4,0.1,0.01
11130,0.3,26.8,0.0,0.003
11131,0.0,2.0,0.0,0.0045
11132,0.9,5.4,0.0,0.03
11133,0.9,73.0,0.3,0.0649
11134,0.3,0.2,0.0,0.003
11135,0.0,27.2,0.0,0.0
11136,0.0,2.0,0.0,0.01
11137,18.6,75.0,0.0,0.4998
11138,0.0,1.2,0.1,0.01
11139,18.0,49.0,0.0,0.4725
11140,0.9,68.4,0.1,0.0951
11141,0.3,1.8,0.0,0.002
11142,0.0,0.0,0.0,0.0
11143,0.3,32.4,0.8,0.09
11144,0.6,7.6,0.2,0.028
11145,0.3,1.4,0.0,0.005
11146,0.0,9.2,0.0,0.004
11147,0.0,3.4,0.1,0.009
11148,0.0,0.4,0.0,0.0
11149,0.0,3.6,0.0,0.0007
11150,0.3,2.6,0.1,0.0293
11151,4.5,18.4,0.0,0.1712
11152,0.0,2.4,0.0,0.0
11153,20.1,89.2,1.4,0.6571
11154,0.3,10.6,0.0,0.007
11155,0.0,2.0,0.0,0.0
11156,0.0,1.6,0.0,0.0
11157,5.1,61.4,2.3,0.319
11158,1.5,41.0,0.4,0.0527
11159,0.0,7.8,0.0,0.0705
11160,0.0,0.6,0.0,0.0
11161,0.3,17.2,0.0,0.005
11162,0.0,0.0,0.0,0.0
11163,1.8,4.0,0.0,0.0321
11164,0.6,52.6,1.1,0.1127
11165,0.0,4.0,0.0,0.0
11166,0.6,19.0,0.4,0.1012
11167,0.0,26.4,0.0,0.0
11168,0.6,98.0,0.4,0.0489
11169,0.0,1.6,0.0,0.005
11170,0.3,9.2,0.0,0.087
11171,0.0,75.8,0.0,0.0686
11172,0.0,1.2,0.0,0.0
11173,0.0,3.2,0.0,0.0
11174,18.6,63.6,0.2,0.5751
11175,3.3,49.2,0.4,0.1018
11176,0.0,0.8,0.0,0.0
11177,0.0,0.2,0.0,0.0
11178,0.3,3.6,0.2,0.038
11179,0.0,19.4,0.2,0.0005
11180,0.9,81.0,0.5,0.1512
11181,0.0,1.8,0.1,0.006
11182,0.0,5.8,0.0,0.0
11183,0.3,8.2,0.2,0.038
11184,0.6,11.2,0.3,0.0262
11185,0.0,0.6,0.1,0.004
11186,0.0,0.8,0.0,0.0
11187,1.2,137.6,0.7,0.1454
11188,0.0,2.6,0.1,0.005
11189,0.0,45.0,0.0,0.0
11190,1.2,28.2,1.2,0.1621
11191,20.7,149.2,0.1,0.7143
11192,0.9,79.4,1.1,0.145
11193,0.9,118.2,0.6,0.171
11194,0.0,0.4,0.1,0.01
11195,0.3,0.2,0.0,0.0
11196,0.3,8.4,0.0,0.002
11197,0.3,0.4,0.0,0.002
11198,0.3,14.6,0.4,0.046
11199,0.0,98.4,0.6,0.0771
11200,4.2,49.2,0.4,0.1518
11201,0.0,1.2,0.0,0.0
11202,0.0,19.6,1.2,0.1065
11203,0.0,9.0,0.6,0.0735
11204,0.0,2.8,0.0,0.0
11205,0.0,0.0,0.0,0.0
11206,0.0,2.8,0.0,0.0
11207,0.3,39.8,0.0,0.003
11208,0.3,10.4,0.7,0.0705
11209,0.0,1.6,0.0,0.0
11210,0.6,61.8,0.3,0.0467
11211,0.0,12.8,0.1,0.0063
11212,0.9,35.6,0.6,0.0863
11213,0.0,24.6,0.1,0.0177
11214,0.0,1.4,0.1,0.006
11215,0.6,1.4,0.0,0.0089
11216,0.0,0.2,0.0,0.0
11217,0.9,50.6,0.1,0.0448
11218,0.0,15.2,0.0,0.0
11219,1.5,32.6,0.2,0.069
11220,0.6,2.6,0.1,0.027
11221,0.0,2.2,0.0,0.0
11222,0.0,0.4,0.0,0.0
11223,0.3,4.4,0.0,0.005
11224,0.0,0.2,0.0,0.0
11225,0.0,1.4,0.0,0.0
11226,0.6,94.8,0.7,0.1461
11227,1.2,2.0,0.0,0.029
11228,0.6,9.4,0.0,0.01
11229,0.6,44.8,0.2,0.04
11230,0.0,2.8,0.0,0.0007
11231,0.0,0.0,0.0,0.0
11232,0.0,0.4,0.0,0.0
11233,0.6,0.8,0.0,0.018
11234,0.6,40.4,0.2,0.04
11235,0.3,16.4,1.3,0.1995
11236,1.5,4.6,0.5,0.0941
11237,0.0,1.2,0.0,0.0
11238,0.0,0.0,0.0,0.0
11239,0.0,2.8,0.0,0.0
11240,0.0,0.8,0.1,0.004
11241,0.3,71.2,0.0,0.017
11242,1.8,24.8,0.5,0.0822
11243,0.6,14.4,0.1,0.03
11244,0.0,3.4,0.0,0.0065
11245,0.0,1.0,0.0,0.0
11246,0.9,1.2,0.0,0.0229
11247,0.0,77.2,0.1,0.0726
11248,1.2,7.6,0.1,0.025
11249,0.3,1.6,0.0,0.01
11250,0.0,1.8,0.0,0.0
11251,1.2,53.2,0.1,0.0355
11252,0.3,1.4,0.0,0.006
11253,0.3,2.6,0.1,0.004
11254,0.0,1.2,0.1,0.008
11255,0.6,64.0,0.1,0.098
11256,0.0,2.0,0.0,0.0
11257,0.3,17.6,0.3,0.0892
11258,0.0,56.6,0.0,0.0397
11259,0.0,2.0,0.0,0.0
11260,0.0,33.4,0.1,0.0
11261,0.0,0.4,0.0,0.0
11262,1.2,8.2,0.0,0.017
11263,0.0,2.8,0.0,0.0
11264,0.0,44.0,0.0,0.003
11265,0.6,10.4,0.1,0.024
11266,0.0,1.4,0.0,0.0007
11267,0.0,4.2,0.0,0.0
11268,0.0,0.0,0.0,0.0
11269,0.0,2.2,0.0,0.005
11270,0.0,40.6,0.0,0.0705
11271,2.1,36.8,0.0,0.0595
11272,0.0,4.2,0.0,0.0
11273,1.5,12.4,0.0,0.041
11274,4.5,4.0,0.0,0.1007
11275,1.2,33.2,0.0,0.0985
11276,0.9,2.2,0.0,0.0208
