,pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score
522,0.9,23.8,0.2,0.0136,0.0,0.003
523,0.0,45.8,0.0,0.0,0.0005,0.0
524,0.6,0.4,0.0,0.012,0.001,0.0
525,0.0,5.4,0.0,0.0,0.0,0.0
526,0.6,15.2,0.2,0.0157,0.0843,0.018
527,0.0,4.8,0.0,0.0,0.0,0.0
528,0.0,2.4,0.0,0.0,0.007,0.0
529,0.9,16.2,0.0,0.0127,0.0,0.0
530,0.6,13.8,1.0,0.02,0.02,0.0879
531,0.6,2.4,0.0,0.0075,0.0,0.0
532,0.0,11.0,0.0,0.0,0.0,0.0
533,0.0,0.4,0.0,0.0,0.0,0.0
534,0.6,2.0,0.0,0.0135,0.003,0.0
535,0.0,2.0,0.0,0.0,0.0,0.0
536,1.8,5.4,0.0,0.0321,0.0,0.0
537,0.0,0.0,0.0,0.0,0.0,0.0
538,0.3,33.2,0.0,0.009,0.01,0.0
539,0.3,12.4,0.2,0.01,0.01,0.018
540,0.0,1.8,0.0,0.0,0.0052,0.0
541,0.0,10.6,0.0,0.0,0.0086,0.0
542,0.0,18.4,0.0,0.0,0.0,0.0
543,0.3,0.4,0.2,0.01,0.01,0.018
544,5.7,17.6,0.3,0.1235,0.025,0.003
545,0.3,14.6,0.4,0.01,0.022,0.0351
546,0.0,2.6,0.0,0.0,0.0,0.0
547,0.0,2.0,0.0,0.0,0.0,0.0
548,0.0,105.8,0.2,0.0,0.0685,0.012
549,0.0,0.0,0.0,0.0,0.0,0.0
550,0.6,2.2,0.1,0.014,0.0,0.01
551,0.0,0.0,0.0,0.0,0.0,0.0
552,1.5,43.8,0.2,0.0265,0.161,0.018
553,0.3,2.6,0.0,0.003,0.003,0.0
554,0.6,13.4,0.2,0.01,0.01,0.018
555,3.9,24.2,0.7,0.0865,0.0345,0.0406
556,0.0,1.6,0.0,0.0,0.0,0.0
557,3.9,53.8,0.0,0.0803,0.3667,0.0
558,0.3,1.0,0.0,0.0,0.0,0.0
559,0.0,0.2,0.0,0.0,0.0,0.0
560,1.2,4.0,0.1,0.0155,0.0045,0.003
561,0.3,1.2,0.0,0.005,0.0,0.0
562,0.3,1.0,0.0,0.005,0.0,0.0
563,0.0,1.2,0.0,0.0,0.01,0.0
564,0.6,0.8,0.1,0.003,0.0,0.0066
565,0.3,22.4,0.2,0.01,0.01,0.018
566,0.0,39.2,0.0,0.0,0.004,0.0
567,0.0,77.0,0.0,0.0,0.0,0.0
568,1.8,33.4,0.6,0.03,0.0,0.0519
569,0.0,1.6,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0
571,0.9,31.2,0.2,0.018,0.0805,0.018
572,0.0,28.8,0.0,0.0,0.0,0.0
573,0.3,57.4,0.0,0.0,0.0,0.0
574,0.3,8.0,0.3,0.0057,0.01,0.003
575,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.8,0.0,0.0,0.0,0.0
577,0.3,1.4,0.0,0.0033,0.006,0.0
578,1.2,55.8,0.4,0.024,0.0446,0.036
579,0.0,0.2,0.0,0.0,0.0,0.0
580,0.3,19.2,0.0,0.008,0.005,0.0
581,0.6,146.4,0.1,0.014,0.1371,0.01
582,0.0,0.2,0.0,0.0,0.0,0.0
583,0.0,6.2,0.0,0.0,0.0,0.0
584,3.9,17.2,0.7,0.0865,0.0425,0.0406
585,1.2,26.0,0.4,0.0057,0.0105,0.0096
586,19.8,116.8,0.5,0.2544,0.5678,0.045
587,0.0,5.0,0.0,0.0,0.0,0.0
588,0.6,16.6,0.2,0.017,0.01,0.018
589,0.0,1.6,0.0,0.0,0.01,0.0
590,1.8,33.6,0.2,0.0339,0.0113,0.018
591,1.2,16.8,0.2,0.025,0.01,0.018
592,0.0,18.4,0.0,0.0,0.0038,0.0
593,0.6,19.6,0.1,0.009,0.007,0.0054
594,18.3,51.4,0.3,0.2157,0.2725,0.003
595,2.4,101.2,0.4,0.0515,0.0895,0.036
596,1.8,6.6,0.2,0.0272,0.0075,0.0168
597,0.0,2.4,0.0,0.0,0.0033,0.0
598,0.0,62.2,0.0,0.0,0.0685,0.0
599,0.0,0.2,0.0,0.0,0.0,0.0
600,0.0,35.0,0.0,0.0,0.016,0.0
601,0.0,2.8,0.0,0.0,0.0,0.0
602,0.3,20.2,0.1,0.007,0.0,0.004
603,0.0,55.0,0.0,0.0,0.0,0.0
604,0.0,15.8,0.0,0.0,0.004,0.0
605,18.0,61.0,0.0,0.2099,0.2625,0.0
606,0.0,0.8,0.0,0.0,0.0,0.0
607,0.3,48.2,0.0,0.0,0.0006,0.0
608,0.9,15.4,0.9,0.03,0.03,0.069
609,0.0,1.6,0.0,0.0,0.0,0.0
610,0.3,1.0,0.0,0.0057,0.0,0.0
611,0.0,2.6,0.0,0.0,0.0,0.0
612,0.3,8.4,0.1,0.004,0.0028,0.0
613,1.2,27.0,0.0,0.017,0.0,0.0
614,1.2,68.8,1.0,0.04,0.047,0.0775
615,0.0,52.2,0.1,0.0,0.0,0.0
616,0.0,11.2,0.0,0.0,0.0,0.0
617,0.3,22.4,0.2,0.01,0.01,0.018
618,0.3,0.4,0.0,0.01,0.0035,0.0
619,0.9,33.4,0.0,0.015,0.0,0.0
620,0.3,2.4,0.0,0.0057,0.0,0.0
621,0.0,2.0,0.0,0.0,0.0015,0.0
622,0.0,0.2,0.0,0.0,0.0,0.0
623,1.5,60.6,0.0,0.0215,0.0142,0.0
624,0.3,0.4,0.0,0.0057,0.0,0.0
625,0.3,42.6,0.2,0.01,0.01,0.018
626,0.0,5.4,0.0,0.0,0.0,0.0
627,0.6,2.2,0.1,0.012,0.0,0.01
628,0.0,0.4,0.0,0.0,0.0,0.0
629,0.0,42.6,0.0,0.0,0.0705,0.0
630,0.3,10.8,0.0,0.01,0.004,0.0
631,0.9,9.4,0.0,0.015,0.0,0.0
632,0.3,1.0,0.0,0.0053,0.001,0.0
633,0.3,13.0,0.3,0.01,0.01,0.022
634,0.3,1.8,0.0,0.0075,0.0016,0.0
635,0.0,2.0,0.0,0.0,0.0,0.0
636,24.0,87.8,0.0,0.3335,0.2741,0.0
637,0.0,1.4,0.0,0.0,0.0,0.0
638,19.5,54.0,0.0,0.2386,0.2625,0.0
639,0.0,1.0,0.0,0.0,0.0,0.0
640,0.3,4.4,0.0,0.002,0.005,0.0
641,0.0,1.2,0.0,0.0,0.0,0.0
642,0.0,17.0,0.0,0.0,0.0,0.0
643,0.0,2.0,0.0,0.0,0.0,0.0
644,4.5,4.0,0.0,0.0867,0.014,0.0
645,0.0,10.2,0.0,0.0,0.0705,0.0
646,0.0,0.4,0.0,0.0,0.0,0.0
647,0.0,11.2,0.0,0.0,0.0028,0.0
648,0.0,5.2,0.0,0.0,0.0006,0.0
649,0.0,35.0,0.0,0.0,0.0,0.0
650,0.0,6.8,0.0,0.0,0.0,0.0
651,0.0,2.0,0.0,0.0,0.0,0.0
652,0.0,1.2,0.0,0.0,0.001,0.0
653,0.0,15.0,0.0,0.0,0.0058,0.0
654,0.3,13.4,0.0,0.01,0.004,0.0
655,0.0,39.0,0.0,0.0,0.0,0.0
656,0.9,18.6,0.0,0.007,0.01,0.0
657,1.2,5.2,0.0,0.016,0.0073,0.0
658,0.0,2.6,0.0,0.0,0.0,0.0
659,0.0,0.4,0.0,0.0,0.0,0.0
660,0.0,1.4,0.0,0.0,0.0,0.0
661,0.3,0.0,0.0,0.0075,0.0,0.0
662,0.3,61.8,0.0,0.01,0.0033,0.0
663,0.0,4.0,0.0,0.0,0.0,0.0
664,0.0,12.8,0.0,0.0,0.0,0.0
665,0.0,7.8,0.0,0.0,0.0705,0.0
666,0.3,0.6,0.0,0.0055,0.0,0.0
667,0.0,0.6,0.0,0.0,0.0,0.0
668,0.0,18.2,0.1,0.0,0.0705,0.004
669,0.0,1.2,0.0,0.0,0.0,0.0
670,1.2,4.2,0.0,0.018,0.007,0.0
671,1.2,62.8,0.5,0.026,0.02,0.021
672,0.0,14.6,0.0,0.0,0.0705,0.0
673,0.0,28.6,0.0,0.0,0.012,0.0
674,20.7,109.2,0.2,0.2609,0.3443,0.018
675,1.2,1.4,0.0,0.0254,0.0,0.0
676,0.3,0.0,0.0,0.006,0.0,0.0
677,0.0,2.8,0.0,0.0,0.0,0.0
678,0.0,0.6,0.0,0.0,0.0,0.0
679,0.9,51.8,0.0,0.0171,0.0005,0.0
680,0.3,3.0,0.2,0.01,0.01,0.018
681,0.6,6.0,0.0,0.0113,0.0,0.0
682,0.0,7.8,0.0,0.0,0.0,0.0
683,2.7,63.2,0.9,0.0645,0.0556,0.0695
684,0.0,2.0,0.0,0.0,0.0045,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.2,0.0,0.0,0.0,0.0
687,0.0,0.4,0.0,0.0,0.0,0.0
688,0.9,41.2,0.2,0.0183,0.01,0.018
689,0.6,1.2,0.0,0.008,0.0016,0.0
690,0.3,10.4,0.2,0.01,0.0408,0.018
691,0.9,6.2,0.1,0.021,0.0,0.01
692,19.2,85.2,0.2,0.2379,0.2795,0.018
693,0.0,1.8,0.0,0.0,0.0,0.0
694,0.0,1.0,0.0,0.0,0.0,0.0
695,0.0,0.8,0.0,0.0,0.0,0.0
696,0.6,13.6,0.0,0.0075,0.0057,0.0
697,1.5,99.2,0.0,0.019,0.0718,0.0
698,1.8,47.2,0.4,0.035,0.02,0.036
699,0.0,1.0,0.1,0.0,0.0,0.009
700,0.3,1.6,0.0,0.008,0.0,0.0
701,0.3,0.8,0.0,0.0055,0.0,0.0
702,0.6,24.6,0.2,0.017,0.01,0.018
703,0.0,0.4,0.0,0.0,0.01,0.0
704,0.0,53.2,0.0,0.0,0.0,0.0
705,0.3,1.8,0.0,0.005,0.0,0.0
706,0.0,1.6,0.0,0.0,0.0,0.0
707,5.4,7.4,0.3,0.1107,0.024,0.028
708,0.0,0.0,0.1,0.0,0.0,0.003
709,18.0,99.8,0.0,0.2099,0.2658,0.0
710,0.3,4.6,0.0,0.006,0.0,0.0
711,0.3,3.4,0.2,0.01,0.01,0.018
712,0.6,3.0,0.0,0.0057,0.0,0.0
713,9.3,10.0,0.7,0.2043,0.0461,0.0406
714,0.6,69.2,0.5,0.0157,0.02,0.021
715,1.5,10.8,0.1,0.05,0.038,0.004
716,1.8,18.6,0.0,0.0321,0.0705,0.0
717,0.0,0.4,0.0,0.0,0.004,0.0
718,0.0,13.8,0.0,0.0,0.0,0.0
719,0.0,2.0,0.0,0.0,0.0,0.0
720,0.3,18.8,0.2,0.0057,0.0,0.008
721,0.3,41.8,0.0,0.005,0.1731,0.0
722,0.0,5.2,0.0,0.0,0.0,0.0
723,1.2,10.2,0.0,0.018,0.0058,0.0
724,0.0,2.4,0.0,0.0,0.0,0.0
725,0.3,2.0,0.2,0.0088,0.0,0.008
726,0.3,18.8,0.0,0.01,0.0,0.0
727,2.7,23.0,0.0,0.0377,0.1305,0.0
728,0.3,2.2,0.1,0.01,0.005,0.008
729,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0,8.6,0.0,0.0,0.0,0.0
731,0.0,0.6,0.0,0.0,0.004,0.0
732,0.0,0.6,0.0,0.0,0.002,0.0
733,0.3,1.8,0.0,0.008,0.0,0.0
734,0.0,1.8,0.0,0.0,0.0,0.0
735,1.8,105.8,0.2,0.0377,0.0927,0.018
736,1.2,8.0,0.0,0.016,0.0013,0.0
737,0.3,0.2,0.0,0.0,0.0,0.0
738,0.0,30.6,0.0,0.0,0.0086,0.0
739,0.6,42.8,0.1,0.014,0.015,0.01
740,0.9,8.6,0.3,0.0147,0.01,0.003
741,6.3,9.0,0.3,0.1418,0.0216,0.028
742,0.6,2.2,0.0,0.0125,0.0065,0.0
743,1.5,2.2,0.2,0.025,0.01,0.018
744,0.0,1.0,0.0,0.0,0.0,0.0
745,0.0,2.8,0.0,0.0,0.0086,0.0
746,0.0,6.6,0.0,0.0,0.0,0.0
747,0.3,9.2,0.2,0.01,0.01,0.018
748,0.0,35.0,0.0,0.0,0.0,0.0
749,0.9,26.2,0.2,0.019,0.01,0.018
750,0.0,1.6,0.0,0.0,0.0,0.0
751,1.8,41.6,0.2,0.045,0.0,0.013
752,2.4,60.8,0.1,0.032,0.004,0.003
753,0.0,3.8,0.0,0.0,0.0,0.0
754,0.3,3.4,0.1,0.004,0.0,0.01
755,2.1,5.8,0.2,0.0421,0.01,0.018
756,0.6,28.6,0.2,0.0166,0.014,0.018
757,1.8,37.2,0.2,0.032,0.075,0.018
758,0.0,0.6,0.0,0.0,0.0,0.0
759,0.9,12.8,0.1,0.015,0.0037,0.0095
760,0.0,17.8,0.0,0.0,0.0,0.0
761,0.3,5.6,0.2,0.01,0.01,0.018
762,0.6,2.4,0.0,0.012,0.006,0.0
763,0.3,14.2,0.0,0.0033,0.0096,0.0
764,0.9,3.0,0.0,0.021,0.0,0.0
765,0.0,11.0,0.0,0.0,0.0,0.0
766,0.3,2.6,0.0,0.0066,0.0,0.0
767,0.0,1.0,0.0,0.0,0.001,0.0
768,0.0,16.4,0.0,0.0,0.141,0.0
769,0.0,111.0,0.1,0.0,0.0719,0.004
770,5.4,11.0,0.0,0.1017,0.0448,0.0
771,0.0,38.0,0.0,0.0,0.0033,0.0
772,0.0,43.0,0.0,0.0,0.0,0.0
773,0.3,48.6,0.2,0.01,0.01,0.018
774,0.3,1.8,0.0,0.005,0.0,0.0
775,0.0,1.4,0.0,0.0,0.0,0.0
776,1.8,12.8,0.0,0.0321,0.06,0.0
777,0.0,2.4,0.0,0.0,0.0179,0.0
778,0.0,0.8,0.1,0.0,0.0,0.006
779,0.0,16.4,0.0,0.0,0.0,0.0
780,0.3,17.4,0.1,0.002,0.005,0.009
781,0.3,1.8,0.0,0.006,0.0,0.0
782,0.3,53.2,0.0,0.01,0.0,0.0
783,0.0,29.0,0.0,0.0,0.0,0.0
784,0.9,24.6,0.1,0.0122,0.004,0.01
785,2.1,34.8,0.1,0.04,0.0013,0.01
786,0.0,0.4,0.0,0.0,0.0,0.0
787,9.3,34.2,1.9,0.1752,0.1165,0.1573
788,0.9,48.6,0.1,0.0122,0.004,0.01
789,0.3,55.6,0.0,0.0,0.004,0.0
790,0.0,2.2,0.1,0.0,0.0,0.004
791,18.6,70.6,1.4,0.2233,0.2762,0.122
792,0.0,2.2,0.0,0.0,0.0,0.0
793,0.3,2.2,0.0,0.005,0.001,0.0
794,0.3,3.0,0.2,0.01,0.01,0.018
795,0.0,38.4,0.0,0.0,0.0,0.0
796,1.5,14.8,0.2,0.026,0.0113,0.018
797,0.9,20.0,0.9,0.009,0.0196,0.055
798,0.3,0.6,0.0,0.006,0.0,0.0
799,0.3,0.4,0.0,0.003,0.0,0.0
800,0.0,1.0,0.0,0.0,0.0,0.0
801,0.0,44.0,0.0,0.0,0.0,0.0
802,0.6,1.6,0.0,0.014,0.0,0.0
803,0.3,3.0,0.1,0.004,0.0,0.01
804,0.3,2.0,0.0,0.002,0.0006,0.0
805,0.3,15.2,0.2,0.01,0.01,0.018
806,0.3,1.0,0.0,0.01,0.0,0.0
807,0.0,2.0,0.1,0.0,0.0,0.0
808,0.6,2.2,0.0,0.011,0.0006,0.0
809,0.0,2.8,0.0,0.0,0.0006,0.0
810,0.0,2.4,0.0,0.0,0.0025,0.0
811,0.3,1.8,0.0,0.0088,0.0,0.0
812,0.0,17.8,0.0,0.0,0.0,0.0
813,0.6,51.6,0.9,0.0103,0.051,0.0544
814,0.0,1.0,0.2,0.0,0.0,0.015
815,0.0,67.4,0.0,0.0,0.076,0.0
816,0.3,1.2,0.0,0.005,0.0,0.0
817,0.3,2.4,0.0,0.006,0.0,0.0
818,0.0,1.8,0.0,0.0,0.0,0.0
819,0.0,2.0,0.1,0.0,0.001,0.003
820,1.2,39.6,0.0,0.016,0.0013,0.0
821,0.3,2.4,0.0,0.002,0.0,0.0
822,0.9,11.8,0.0,0.015,0.0,0.0
823,0.3,1.2,0.0,0.006,0.0,0.0
824,1.2,25.8,0.4,0.0255,0.033,0.0237
825,0.3,0.0,0.0,0.0065,0.0,0.0
826,0.3,3.6,0.2,0.01,0.01,0.018
827,18.3,60.4,0.0,0.2169,0.2625,0.0
828,0.0,3.0,0.0,0.0,0.0,0.0
829,18.3,81.6,0.2,0.2199,0.2725,0.018
830,0.6,31.0,0.6,0.02,0.02,0.0459
831,0.0,2.2,0.0,0.0,0.0006,0.0
832,0.0,1.0,0.0,0.0,0.0,0.0
833,0.3,0.8,0.0,0.01,0.0,0.0
834,1.2,112.8,0.5,0.0224,0.2061,0.0274
835,2.4,133.0,3.1,0.0437,0.2316,0.1705
836,18.0,53.2,0.0,0.2099,0.2785,0.0
837,0.3,15.6,0.2,0.01,0.01,0.018
838,0.0,1.6,0.1,0.0,0.0,0.008
839,2.4,4.8,0.3,0.055,0.0403,0.016
840,0.0,2.8,0.2,0.0,0.0,0.0168
841,0.3,2.0,0.0,0.0,0.0,0.0
842,1.2,25.8,0.0,0.0257,0.0,0.0
843,0.3,1.8,0.0,0.006,0.0,0.0
844,0.0,18.6,0.0,0.0,0.0,0.0
845,1.2,4.8,0.0,0.014,0.005,0.0
846,0.0,6.2,0.0,0.0,0.0,0.0
847,0.0,1.6,0.0,0.0,0.0,0.0
848,0.0,1.2,0.0,0.0,0.0,0.0
849,0.0,0.2,0.0,0.0,0.0,0.0
850,0.3,0.8,0.0,0.0,0.0,0.0
851,0.0,41.8,0.2,0.0,0.0471,0.0118
852,4.2,10.0,0.9,0.0965,0.0445,0.0586
853,0.0,1.2,0.1,0.0,0.0,0.009
854,0.0,0.6,0.0,0.0,0.0,0.0
855,0.0,1.8,0.1,0.0,0.0,0.004
856,1.8,2.2,0.2,0.054,0.0,0.018
857,0.0,41.8,0.6,0.0,0.0,0.0519
858,0.0,0.6,0.0,0.0,0.0,0.0
859,0.0,2.4,0.0,0.0,0.0,0.0
860,0.3,0.6,0.0,0.0,0.0,0.0
861,2.4,52.8,0.2,0.0583,0.07,0.018
862,0.6,2.2,0.0,0.007,0.0,0.0
863,2.1,4.2,0.2,0.0421,0.01,0.018
864,0.0,3.4,0.0,0.0,0.0,0.0
865,0.9,6.6,0.0,0.015,0.0,0.0
866,0.6,5.0,0.1,0.014,0.0,0.01
867,0.6,20.6,0.2,0.0125,0.0157,0.018
868,37.5,138.8,0.2,0.446,0.5363,0.018
869,0.3,43.4,0.3,0.01,0.01,0.021
870,0.3,25.2,0.0,0.005,0.0545,0.0
871,0.0,0.4,0.0,0.0,0.0,0.0
872,0.6,8.6,0.0,0.005,0.0,0.0
873,2.4,133.0,3.1,0.0437,0.2316,0.1705
874,0.0,1.2,0.0,0.0,0.0,0.0
875,0.6,1.2,0.0,0.013,0.005,0.0
876,0.3,1.4,0.0,0.008,0.01,0.0
877,0.0,7.4,0.0,0.0,0.0,0.0
878,0.3,0.4,0.0,0.01,0.0,0.0
879,0.0,11.4,0.0,0.0,0.0,0.0
880,0.3,1.4,0.1,0.005,0.004,0.004
881,0.3,87.8,0.6,0.0,0.0685,0.0519
882,0.0,3.6,0.0,0.0,0.0,0.0
883,0.0,1.8,0.0,0.0,0.0,0.0
884,0.0,2.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0,3.2,0.0,0.0,0.0,0.0
887,0.3,24.0,0.2,0.009,0.0705,0.003
888,0.6,49.4,0.1,0.014,0.0,0.01
889,0.3,38.4,0.0,0.0065,0.0,0.0
890,0.3,2.6,0.0,0.0,0.0,0.0
891,0.0,0.8,0.0,0.0,0.0,0.0
892,0.3,0.6,0.0,0.008,0.0012,0.0
893,0.0,1.2,0.0,0.0,0.0,0.0
894,2.1,30.2,0.2,0.0421,0.01,0.018
895,0.0,5.6,0.0,0.0,0.001,0.0
896,1.5,29.6,0.2,0.0304,0.0105,0.018
897,0.3,50.8,2.2,0.01,0.0143,0.1746
898,1.8,44.0,0.4,0.0282,0.0113,0.007
899,0.0,1.6,0.0,0.0,0.0,0.0
900,0.3,3.2,0.0,0.005,0.0,0.0
901,9.0,40.2,0.2,0.1682,0.158,0.018
902,0.3,22.0,0.0,0.007,0.0038,0.0
903,2.1,60.4,0.9,0.058,0.0186,0.062
904,0.0,39.8,0.0,0.0,0.0,0.0
905,0.0,10.4,0.0,0.0,0.0,0.0
906,0.0,0.8,0.2,0.0,0.0,0.006
907,0.3,1.2,0.0,0.005,0.0,0.0
908,2.7,75.2,0.5,0.0629,0.0976,0.0395
909,0.0,5.0,0.0,0.0,0.0,0.0
910,0.6,1.0,0.1,0.014,0.0,0.01
911,0.0,2.6,0.0,0.0,0.0,0.0
912,0.3,18.8,0.0,0.004,0.0,0.0
913,0.0,1.4,0.0,0.0,0.0013,0.0
914,0.0,8.0,0.0,0.0,0.06,0.0
915,0.0,0.0,0.0,0.0,0.0,0.0
916,0.0,2.2,0.0,0.0,0.0045,0.0
917,0.6,57.4,0.4,0.02,0.0337,0.036
918,0.0,1.8,0.0,0.0,0.0,0.0
919,0.0,17.6,0.0,0.0,0.004,0.0
920,0.0,10.6,0.0,0.0,0.0028,0.0
921,1.8,13.8,0.0,0.0267,0.0013,0.0
922,0.0,1.2,0.0,0.0,0.0,0.0
923,18.0,123.6,0.1,0.2099,0.2785,0.003
924,0.6,3.4,0.0,0.0083,0.001,0.0
925,0.0,3.8,0.0,0.0,0.0,0.0
926,0.0,12.0,0.0,0.0,0.0,0.0
927,0.0,2.2,0.0,0.0,0.0,0.0
928,1.8,33.0,0.2,0.0317,0.0818,0.018
929,0.3,23.0,0.0,0.0057,0.0705,0.0
930,0.3,1.8,0.0,0.0,0.0,0.0
931,0.0,4.8,0.1,0.0,0.0,0.004
932,0.0,2.2,0.0,0.0,0.0,0.0
933,0.3,9.8,0.0,0.0033,0.0096,0.0
934,0.0,1.2,0.0,0.0,0.0,0.0
935,0.0,1.0,0.0,0.0,0.0,0.0
936,0.3,2.0,0.0,0.0065,0.01,0.0
937,0.0,0.2,0.0,0.0,0.0,0.0
938,0.0,0.2,0.0,0.0,0.0,0.0
939,1.2,4.2,0.0,0.03,0.0,0.0
940,18.0,104.0,0.1,0.2099,0.2663,0.004
941,0.6,5.6,0.4,0.0057,0.01,0.0035
942,0.3,3.2,0.0,0.005,0.0045,0.0
943,1.2,35.0,0.1,0.0293,0.025,0.01
944,0.6,1.4,0.0,0.006,0.0,0.0
945,0.0,1.0,0.0,0.0,0.0,0.0
946,0.9,120.6,5.0,0.0158,0.1749,0.3778
947,0.6,5.0,0.0,0.011,0.01,0.0
948,0.3,16.6,0.0,0.007,0.0025,0.0
949,0.0,2.2,0.0,0.0,0.0,0.0
950,0.0,39.6,0.0,0.0,0.0,0.0
951,0.0,2.2,0.0,0.0,0.0,0.0
952,0.9,4.6,0.1,0.0,0.0,0.009
953,0.3,12.4,0.2,0.01,0.01,0.018
954,0.6,19.2,0.4,0.02,0.0233,0.036
955,0.0,1.2,0.1,0.0,0.0,0.01
956,0.0,1.2,0.0,0.0,0.0,0.0
957,0.0,0.8,0.0,0.0,0.0,0.0
958,0.0,1.4,0.0,0.0,0.001,0.0
959,0.6,1.4,0.0,0.014,0.0,0.0
960,0.0,2.8,0.0,0.0,0.0,0.0
961,18.3,69.2,0.0,0.2119,0.3358,0.0
962,0.0,1.2,0.0,0.0,0.0,0.0
963,0.0,0.4,0.0,0.0,0.0,0.0
964,0.6,11.6,0.9,0.0103,0.051,0.0544
965,0.3,4.2,0.2,0.0054,0.0063,0.0112
966,0.0,0.8,0.0,0.0,0.0,0.0
967,0.0,1.6,0.0,0.0,0.0006,0.0
968,0.6,6.8,0.0,0.011,0.01,0.0
969,0.0,10.4,0.0,0.0,0.0,0.0
970,0.6,1.0,0.1,0.014,0.0,0.01
971,18.6,63.0,0.5,0.2257,0.3529,0.021
972,0.0,1.6,0.0,0.0,0.0,0.0
973,0.0,3.4,0.0,0.0,0.0,0.0
974,1.2,10.0,0.3,0.026,0.01,0.028
975,0.0,0.0,0.0,0.0,0.0,0.0
976,0.0,23.4,0.0,0.0,0.0,0.0
977,3.9,8.0,0.7,0.0865,0.0345,0.0406
978,1.8,8.2,0.1,0.0226,0.0113,0.01
979,0.9,15.0,0.0,0.015,0.0,0.0
980,0.6,2.6,0.0,0.004,0.0,0.0
981,1.2,37.6,0.1,0.027,0.0075,0.0035
982,0.3,0.4,0.0,0.0065,0.0,0.0
983,0.0,0.2,0.0,0.0,0.0,0.0
984,0.0,2.0,0.1,0.0,0.0,0.0
985,0.3,1.0,0.1,0.01,0.0,0.01
986,18.3,108.4,0.2,0.2199,0.2725,0.018
987,1.5,45.0,0.2,0.022,0.01,0.018
988,0.0,1.4,0.0,0.0,0.0,0.0
989,0.3,3.6,0.2,0.01,0.01,0.018
990,0.0,0.0,0.0,0.0,0.0,0.0
991,2.7,13.2,0.0,0.077,0.006,0.0
992,0.0,1.0,0.0,0.0,0.0,0.0
993,0.3,22.4,0.3,0.0057,0.01,0.003
994,0.0,0.0,0.0,0.0,0.0,0.0
995,0.3,0.0,0.0,0.003,0.0,0.0
996,0.0,2.2,0.0,0.0,0.0,0.0
997,0.0,29.6,0.6,0.0,0.0865,0.0519
998,0.0,0.4,0.0,0.0,0.0,0.0
999,2.1,28.2,1.5,0.046,0.0837,0.1085
1000,0.3,1.8,0.0,0.007,0.0043,0.0
1001,0.6,2.4,0.0,0.0057,0.0,0.0
1002,0.0,2.0,0.0,0.0,0.0,0.0
1003,0.0,0.8,0.0,0.0,0.0,0.0
1004,0.3,2.4,0.0,0.0075,0.0,0.0
1005,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.6,1.2,0.0,0.012,0.0,0.0
1007,0.0,0.2,0.1,0.0,0.01,0.0025
1008,0.0,0.0,0.0,0.0,0.0,0.0
1009,21.9,78.4,0.7,0.2964,0.297,0.0406
1010,0.0,1.2,0.0,0.0,0.0,0.0
1011,0.0,0.2,0.0,0.0,0.0,0.0
1012,0.0,22.2,0.7,0.0,0.0,0.06
1013,1.2,1.6,0.0,0.022,0.0,0.0
1014,0.9,85.2,0.0,0.021,0.0785,0.0
1015,0.0,41.4,0.1,0.0,0.002,0.0
1016,0.0,8.2,0.0,0.0,0.0469,0.0
1017,0.3,11.6,0.2,0.01,0.01,0.018
1018,0.3,11.0,0.0,0.01,0.0,0.0
1019,0.9,18.6,0.0,0.0057,0.005,0.0
1020,0.6,25.2,0.0,0.0157,0.006,0.0
1021,0.0,0.2,0.0,0.0,0.0,0.0
1022,0.9,3.8,0.0,0.013,0.0087,0.0
1023,0.0,0.2,0.0,0.0,0.0,0.0
1024,37.8,202.6,0.7,0.469,0.555,0.064
1025,0.0,7.4,0.0,0.0,0.0,0.0
1026,0.0,0.2,0.0,0.0,0.0,0.0
1027,19.2,83.2,1.4,0.2403,0.3391,0.0944
1028,3.3,3.6,0.4,0.0753,0.005,0.0214
1029,0.3,0.6,0.0,0.0057,0.0,0.0
1030,0.0,0.2,0.0,0.0,0.0,0.0
1031,0.0,3.6,0.0,0.0,0.0,0.0
1032,0.3,4.8,0.2,0.01,0.015,0.018
1033,2.7,101.4,0.4,0.0825,0.171,0.036
1034,0.3,2.0,0.0,0.005,0.0,0.0
1035,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.3,23.4,1.0,0.01,0.0213,0.094
1037,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.3,6.0,0.2,0.01,0.02,0.018
1039,0.3,2.0,0.0,0.0087,0.0,0.0
1040,1.2,9.4,0.0,0.016,0.0013,0.0
1041,0.0,0.0,0.0,0.0,0.0,0.0
1042,0.3,2.0,0.0,0.0075,0.0006,0.0
1043,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.0,37.0,0.0,0.0,0.0,0.0
1045,4.8,13.2,0.7,0.1015,0.0345,0.0406
