,pos_score,neu_score,neg_score
9782,0.0,5.6,0.0
9783,3.6,85.6,4.4
9784,0.0,28.8,0.0
9785,0.6,107.2,0.4
9786,0.6,19.2,0.0
9787,0.0,0.8,0.0
9788,2.4,6.8,0.0
9789,0.0,2.8,0.0
9790,40.8,114.0,0.8
9791,0.0,0.4,0.0
9792,0.0,5.2,0.0
9793,0.0,2.0,0.0
9794,0.6,3.2,0.0
9795,0.0,0.0,0.0
9796,37.8,216.0,1.2
9797,0.6,4.4,0.0
9798,0.0,56.8,0.0
9799,1.2,2.0,0.0
9800,3.6,115.2,2.4
9801,1.2,143.6,9.2
9802,1.2,14.4,1.6
9803,0.0,6.4,0.0
9804,0.0,8.4,0.0
9805,0.0,76.4,0.0
9806,1.2,3.2,0.0
9807,0.0,0.0,0.0
9808,1.2,2.0,0.2
9809,0.0,50.4,0.0
9810,0.0,0.4,0.0
9811,0.6,1.6,0.2
9812,4.8,293.6,0.4
9813,73.2,238.0,0.8
9814,4.2,94.0,1.2
9815,0.0,1.2,0.0
9816,0.0,6.8,0.0
9817,0.0,4.8,0.0
9818,0.6,4.0,0.0
9819,36.6,110.4,0.0
9820,1.8,39.2,0.4
9821,0.0,0.0,0.0
9822,1.2,69.6,0.0
9823,0.6,2.0,0.0
9824,5.4,8.0,0.6
9825,0.0,3.2,0.0
9826,0.0,88.4,0.0
9827,0.0,144.8,0.0
9828,3.0,29.6,0.2
9829,4.2,46.0,1.0
9830,1.8,5.6,0.0
9831,1.8,185.6,4.2
9832,0.6,122.8,0.0
9833,0.6,2.8,0.0
9834,1.2,46.0,0.4
9835,1.2,2.4,0.0
9836,0.0,4.0,0.0
9837,0.6,85.2,0.0
9838,0.0,0.4,0.0
9839,0.0,32.4,0.0
9840,1.2,2.4,0.0
9841,0.6,50.4,0.8
9842,4.2,14.8,0.6
9843,0.0,20.8,0.0
9844,0.6,53.6,0.2
9845,0.6,2.8,0.0
9846,0.6,3.2,0.2
9847,1.2,0.8,0.0
9848,13.2,74.4,1.6
9849,0.0,9.2,0.0
9850,1.8,92.4,0.4
9851,4.2,75.6,0.4
9852,0.0,0.4,0.0
9853,1.2,133.2,0.8
9854,0.0,6.8,0.0
9855,0.0,26.4,0.0
9856,1.2,37.6,1.0
9857,4.8,62.0,1.6
9858,0.0,0.4,0.0
9859,0.0,84.0,0.2
9860,4.2,68.0,0.4
9861,3.0,12.8,0.6
9862,3.0,68.4,1.2
9863,0.0,5.6,0.2
9864,0.0,4.0,0.0
9865,10.8,34.0,0.2
9866,0.0,1.6,0.0
9867,0.0,85.6,1.2
9868,0.6,4.8,0.2
9869,0.0,4.4,0.0
9870,0.6,2.4,0.0
9871,1.2,5.2,0.0
9872,1.8,120.0,0.4
9873,0.0,2.4,0.0
9874,0.0,0.0,0.0
9875,1.8,29.2,0.4
9876,0.0,14.8,0.0
9877,0.0,2.0,0.0
9878,0.0,33.6,0.4
9879,0.0,2.4,0.0
9880,0.0,2.8,0.0
9881,0.6,12.8,0.4
9882,0.0,4.8,0.0
9883,0.6,12.4,0.0
9884,0.0,3.2,0.0
9885,0.0,62.0,0.8
9886,1.2,82.4,0.0
9887,0.0,4.0,0.2
9888,3.6,30.4,0.0
9889,1.2,78.4,0.4
9890,1.8,29.2,0.0
9891,0.0,5.2,0.4
9892,0.0,2.0,0.0
9893,0.0,7.2,0.0
9894,0.0,80.4,0.4
9895,0.6,30.4,0.2
9896,0.6,51.6,0.4
9897,0.0,30.8,0.2
9898,0.0,35.6,0.0
9899,0.0,5.6,0.0
9900,0.0,100.0,0.0
9901,0.0,1.6,0.0
9902,0.0,3.6,0.0
9903,0.6,15.2,0.0
9904,0.6,4.8,0.4
9905,0.6,224.8,1.2
9906,1.8,7.6,0.0
9907,0.0,3.6,0.0
9908,0.0,0.0,0.0
9909,0.0,6.0,0.0
9910,0.0,0.8,0.0
9911,0.0,0.8,0.0
9912,0.0,0.0,0.0
9913,1.2,7.6,0.0
9914,0.0,4.0,0.0
9915,0.0,6.0,0.0
9916,1.8,13.6,0.0
9917,1.2,2.8,0.0
9918,9.6,12.8,0.4
9919,3.0,98.4,1.6
9920,1.2,4.4,0.0
9921,1.8,42.0,0.0
9922,0.0,3.2,0.0
9923,0.0,7.2,0.0
9924,0.0,0.0,0.0
9925,0.0,1.6,0.0
9926,1.2,31.6,0.2
9927,0.0,0.4,0.0
9928,0.0,22.8,0.0
9929,0.6,62.8,0.4
9930,0.0,4.8,0.0
9931,4.8,19.2,0.0
9932,0.6,4.0,0.0
9933,0.0,2.4,0.0
9934,0.0,13.6,0.0
9935,0.0,0.0,0.0
9936,0.0,0.4,0.0
9937,5.4,101.6,0.6
9938,0.0,2.8,0.2
9939,0.0,4.4,0.0
9940,0.0,3.2,0.2
9941,0.0,0.4,0.0
9942,0.0,6.8,0.2
9943,0.0,2.4,0.0
9944,1.2,108.0,0.2
9945,1.2,26.0,0.4
9946,0.0,5.2,0.0
9947,1.2,4.8,0.0
9948,0.0,3.6,0.0
9949,0.6,10.4,0.4
9950,0.6,1.2,0.0
9951,0.6,140.4,0.0
9952,0.6,22.8,0.4
9953,0.0,191.6,0.0
9954,1.2,2.8,0.0
9955,0.0,20.8,0.0
9956,4.2,18.8,0.4
9957,1.2,15.6,0.4
9958,4.8,37.2,0.2
9959,1.8,45.2,0.4
9960,0.0,2.0,0.0
9961,0.0,53.6,1.2
9962,0.0,4.8,0.0
9963,1.2,20.4,0.4
9964,0.0,2.8,0.2
9965,3.0,17.2,0.0
9966,40.2,154.4,0.4
9967,0.0,7.6,0.0
9968,72.0,763.6,6.2
9969,1.2,4.0,0.0
9970,1.2,10.4,0.4
9971,0.0,75.2,0.0
9972,3.0,40.8,0.0
9973,0.0,4.8,0.0
9974,1.2,94.8,2.0
9975,0.0,4.8,0.0
9976,0.0,2.8,0.0
9977,4.2,40.4,0.4
9978,2.4,95.6,0.8
9979,0.0,20.0,0.0
9980,0.0,50.4,0.0
9981,0.6,141.6,0.2
9982,0.0,139.6,0.0
9983,0.0,4.0,0.0
9984,0.0,32.8,0.0
9985,1.2,84.0,0.0
9986,0.0,0.0,0.0
9987,2.4,17.2,0.0
9988,0.6,8.8,0.4
9989,0.6,2.0,0.0
9990,0.0,0.8,0.0
9991,0.6,41.6,0.6
9992,0.6,11.2,0.0
9993,24.6,51.6,1.4
9994,1.8,5.2,0.2
9995,0.0,0.0,0.0
9996,1.8,62.4,0.6
9997,0.0,0.0,0.0
9998,0.0,57.6,0.2
9999,11.4,18.8,0.0
10000,0.0,0.0,0.0
10001,0.0,0.8,0.0
10002,3.6,102.8,1.6
10003,1.2,2.4,0.2
10004,0.0,0.4,0.0
10005,0.6,2.8,0.2
10006,4.8,67.2,0.6
10007,0.0,4.0,0.0
10008,0.0,18.0,0.0
10009,0.6,52.0,0.2
10010,0.0,4.4,0.0
10011,2.4,16.0,0.6
10012,7.8,93.6,0.4
10013,0.0,108.0,0.0
10014,9.0,175.6,0.6
10015,52.2,117.6,2.8
10016,0.0,88.4,0.4
10017,0.0,2.8,0.0
10018,0.0,4.0,0.0
10019,0.6,4.8,0.2
10020,0.0,8.8,0.0
10021,0.0,2.0,0.0
10022,0.0,60.8,0.0
10023,0.0,74.0,0.0
10024,37.2,100.4,0.0
10025,1.8,24.8,0.0
10026,39.6,124.8,0.2
10027,0.0,0.0,0.0
10028,1.8,9.6,0.2
10029,0.6,37.6,0.4
10030,0.0,4.0,0.0
10031,0.0,0.0,0.0
10032,0.0,35.2,0.2
10033,0.0,4.0,0.0
10034,0.0,8.4,0.0
10035,1.2,5.2,0.4
10036,1.2,1.2,0.0
10037,0.6,2.8,0.0
10038,0.0,1.6,0.0
10039,0.0,2.0,0.0
10040,0.0,163.2,0.0
10041,0.0,2.4,0.0
10042,0.0,8.0,0.0
10043,44.4,449.6,2.8
10044,1.2,104.0,0.6
10045,5.4,243.6,0.8
10046,0.6,15.6,0.0
10047,0.6,20.4,0.4
10048,0.6,2.0,0.0
10049,0.0,3.6,0.0
10050,0.0,4.0,0.4
10051,0.6,26.0,1.2
10052,8.4,85.6,1.8
10053,0.6,0.0,0.0
10054,40.8,143.6,1.6
10055,0.0,5.2,0.0
10056,1.2,3.2,0.0
10057,0.6,2.0,0.0
10058,1.2,1.2,0.0
10059,0.0,2.8,0.0
10060,0.0,2.0,0.2
10061,0.0,5.6,0.0
10062,0.0,1.2,0.0
10063,72.6,230.4,1.2
10064,0.0,29.2,0.2
10065,0.6,14.4,0.4
10066,0.6,0.4,0.0
10067,0.0,0.8,0.0
10068,0.6,82.4,0.4
10069,0.0,113.2,0.0
10070,0.0,18.4,0.0
10071,1.8,8.0,0.0
10072,0.0,3.6,0.0
10073,0.6,3.6,0.0
10074,0.0,54.8,0.0
10075,0.6,2.4,0.4
10076,0.0,2.0,0.0
10077,0.6,9.6,0.0
10078,0.0,2.4,0.0
10079,1.8,138.8,0.2
10080,0.0,0.0,0.0
10081,0.0,99.2,0.0
10082,1.2,108.4,1.4
10083,0.0,16.4,0.0
10084,1.2,25.2,0.4
10085,0.0,2.0,0.0
10086,1.2,23.2,1.8
10087,6.0,3.6,0.0
10088,4.2,10.0,0.8
10089,1.2,4.4,0.0
10090,1.2,13.6,0.2
10091,1.8,43.2,0.4
10092,1.2,63.2,0.4
10093,0.6,120.8,0.0
10094,0.0,0.0,0.0
10095,4.2,181.6,1.2
10096,17.4,50.8,0.4
10097,3.6,16.4,0.0
10098,0.6,0.8,0.0
10099,3.0,46.8,0.6
10100,1.2,145.2,0.8
10101,3.0,91.6,0.0
10102,9.0,8.4,0.0
10103,36.0,258.4,0.0
10104,1.2,3.2,0.0
10105,0.6,1.2,0.0
10106,0.0,116.8,0.0
10107,4.8,127.2,0.4
10108,0.6,0.8,0.4
10109,0.6,2.0,0.0
10110,0.0,0.4,0.0
10111,0.6,18.4,0.0
10112,0.0,23.2,0.0
10113,1.2,4.4,0.0
10114,0.6,2.0,0.2
10115,1.2,2.4,0.2
10116,0.0,3.6,0.0
10117,1.8,24.0,2.2
10118,0.0,73.6,0.0
10119,0.0,47.6,0.0
10120,2.4,60.4,0.0
10121,2.4,36.4,0.2
10122,0.0,22.8,0.0
10123,0.0,6.4,0.0
10124,1.2,78.4,0.8
10125,0.0,0.0,0.0
10126,0.0,2.4,0.0
10127,0.0,3.2,0.0
10128,0.0,27.6,0.0
10129,1.8,11.6,0.0
10130,0.0,30.0,0.0
10131,1.8,29.2,0.8
10132,0.0,2.0,0.0
10133,0.6,29.6,0.0
10134,1.2,39.6,0.8
10135,3.0,16.0,0.4
10136,0.6,1.6,0.0
10137,1.2,107.6,0.4
10138,3.0,89.2,0.0
10139,0.6,0.4,0.0
10140,0.0,2.0,0.0
10141,1.8,0.8,0.0
10142,1.8,219.6,0.6
10143,0.0,14.4,0.0
10144,0.0,1.2,0.0
10145,0.0,10.8,0.0
10146,0.0,52.4,0.0
10147,0.0,0.4,0.0
10148,0.0,8.4,0.0
10149,0.6,3.2,0.0
10150,0.0,3.6,0.0
10151,0.0,5.2,0.0
10152,0.6,1.6,0.0
10153,1.2,3.2,0.0
10154,9.6,14.4,0.4
10155,1.2,181.2,1.6
10156,0.0,139.6,0.0
10157,3.0,22.4,0.2
10158,0.0,12.8,0.0
10159,0.0,4.0,0.0
10160,0.6,272.8,0.6
10161,2.4,286.0,1.0
10162,0.0,3.6,0.0
10163,0.0,1.2,0.0
10164,0.0,2.8,0.0
10165,0.6,176.4,0.4
10166,0.0,34.8,0.0
10167,0.0,3.2,0.0
10168,6.0,40.4,0.6
10169,1.2,3.2,0.0
10170,0.0,139.6,0.2
10171,1.2,17.2,0.0
10172,1.2,6.0,0.2
10173,2.4,7.6,0.0
10174,0.0,6.8,0.0
10175,0.0,16.8,0.0
10176,0.0,6.0,0.0
10177,0.6,1.6,0.0
10178,0.6,5.6,0.0
10179,1.2,25.2,0.0
10180,0.6,7.2,0.0
10181,0.6,4.8,0.4
10182,0.6,5.6,0.0
10183,0.0,14.8,0.0
10184,0.0,0.8,0.0
10185,0.0,8.8,0.0
10186,0.6,3.2,0.0
10187,1.8,97.2,0.6
10188,0.0,79.6,0.0
10189,7.8,89.2,2.0
10190,0.6,80.0,0.0
10191,3.6,63.2,0.0
10192,37.8,109.2,0.6
10193,0.0,0.0,0.0
10194,0.6,6.0,0.0
10195,0.0,20.8,0.0
10196,0.0,0.4,0.0
10197,3.6,87.6,0.4
10198,0.0,46.8,0.0
10199,0.0,2.8,0.0
10200,3.0,91.6,0.0
10201,36.0,166.4,0.0
10202,0.0,4.8,0.0
10203,36.0,116.0,0.2
10204,1.2,203.6,0.0
10205,0.6,102.0,0.8
10206,5.4,131.2,0.6
10207,3.0,52.4,0.0
10208,0.0,123.6,0.0
10209,3.0,37.6,1.8
10210,0.0,0.0,0.0
10211,0.0,74.0,0.0
10212,0.0,51.2,0.2
10213,0.6,2.0,0.0
10214,1.2,120.8,0.0
10215,0.6,0.0,0.0
10216,1.2,63.6,0.4
10217,0.0,226.8,0.2
10218,0.0,8.8,0.0
10219,0.6,5.6,0.4
10220,0.6,124.4,0.0
10221,0.6,41.2,0.0
10222,0.0,4.8,0.0
10223,8.4,20.8,2.4
10224,0.6,58.4,0.0
10225,0.0,139.2,0.0
10226,37.2,111.6,0.2
10227,9.0,60.8,1.6
10228,0.6,67.2,0.0
10229,0.0,4.4,0.0
10230,0.0,2.4,0.0
10231,0.6,21.2,0.4
10232,1.2,3.6,0.0
10233,0.0,0.0,0.0
10234,2.4,30.4,0.0
10235,0.6,49.2,1.2
10236,2.4,46.0,0.4
10237,3.0,18.0,0.2
10238,3.6,87.6,0.8
10239,0.0,2.4,0.2
10240,0.0,5.6,0.2
10241,1.2,32.4,0.4
10242,3.0,56.0,3.0
10243,1.2,64.0,0.6
10244,0.0,74.8,0.0
10245,4.2,168.4,0.4
10246,0.6,9.6,0.0
10247,0.0,3.6,0.0
10248,0.0,92.0,0.0
10249,0.0,70.0,0.0
10250,1.2,74.8,1.0
10251,0.0,4.4,0.0
10252,18.0,45.6,0.0
10253,0.0,3.6,0.0
10254,0.6,2.8,0.0
10255,0.0,0.4,0.0
10256,1.2,66.0,0.8
10257,1.2,88.8,0.6
10258,0.0,36.8,0.0
10259,1.2,1.6,0.0
10260,2.4,14.0,0.0
10261,0.6,2.0,0.0
10262,0.0,0.4,0.0
10263,0.0,0.4,0.0
10264,0.0,99.6,0.2
10265,0.0,0.0,0.0
10266,0.0,0.4,0.0
10267,0.0,0.0,0.0
10268,0.0,4.4,0.0
10269,0.0,17.2,0.0
10270,0.0,0.4,0.0
10271,0.6,68.8,0.0
10272,2.4,12.0,0.4
10273,0.0,4.0,0.2
10274,1.8,2.4,0.0
10275,0.0,5.2,0.0
10276,0.6,4.0,0.2
10277,12.0,18.4,0.6
10278,0.0,3.6,0.0
10279,0.0,123.6,0.0
10280,3.0,60.8,0.0
10281,1.8,100.0,0.4
10282,0.0,4.0,0.0
10283,0.0,0.0,0.0
10284,2.4,153.2,0.8
10285,0.0,2.4,0.0
10286,1.2,2.0,0.0
10287,0.0,7.2,0.0
10288,0.6,4.8,0.0
10289,37.2,256.8,0.6
10290,0.0,5.2,0.0
10291,0.0,16.0,0.0
10292,0.0,4.8,0.4
10293,1.2,3.2,0.2
10294,0.6,2.4,0.0
10295,36.6,145.6,0.4
10296,1.2,4.8,0.4
10297,3.6,59.2,0.2
10298,1.2,20.0,1.8
10299,0.0,39.6,2.4
10300,0.0,45.6,0.0
10301,0.6,20.4,0.0
10302,0.0,26.0,0.0
10303,0.6,30.8,0.4
10304,0.0,30.0,0.0
10305,0.0,29.2,0.0
10306,0.0,2.8,0.0
10307,7.8,328.0,1.6
10308,0.6,0.8,0.0
10309,0.0,67.6,0.8
10310,0.0,3.2,0.0
10311,36.0,102.4,0.0
10312,0.6,35.6,1.6
10313,3.0,16.8,0.4
10314,0.0,68.8,0.2
10315,4.2,26.4,0.0
10316,0.0,39.2,0.0
10317,0.6,0.4,0.0
10318,0.0,4.0,0.0
10319,0.6,4.0,0.2
10320,0.0,3.6,0.0
10321,0.0,62.8,0.0
10322,0.0,1.6,0.0
10323,2.4,249.6,0.8
10324,0.6,2.4,0.0
10325,0.6,23.2,0.0
10326,3.0,121.2,2.2
10327,4.8,13.6,0.0
10328,0.0,22.0,0.0
10329,0.0,14.8,0.0
10330,0.0,27.2,0.0
10331,1.2,2.0,0.2
10332,0.0,0.8,0.0
10333,0.0,2.0,0.2
10334,0.0,34.0,0.0
10335,0.6,211.6,0.2
10336,0.0,3.2,0.2
10337,1.2,156.0,0.0
10338,0.0,3.6,0.0
10339,3.0,64.0,0.8
10340,0.6,3.2,0.0
10341,0.0,6.8,0.0
10342,0.0,162.4,0.0
10343,0.0,33.2,0.0
10344,4.2,61.2,0.6
10345,0.6,32.4,0.2
10346,0.0,6.0,0.0
10347,0.0,23.2,0.0
10348,0.0,2.0,0.0
10349,0.0,11.6,0.0
10350,0.0,0.0,0.0
10351,1.2,4.8,0.0
10352,0.0,37.6,0.0
10353,2.4,162.0,1.8
10354,2.4,52.0,1.0
10355,0.0,0.0,0.0
10356,3.0,97.6,0.4
10357,0.6,78.4,0.0
10358,0.0,53.2,0.0
10359,1.2,14.4,0.8
10360,1.8,21.6,0.2
10361,5.4,113.6,1.0
10362,0.0,0.0,0.0
10363,2.4,36.8,0.0
10364,0.0,4.4,0.0
10365,0.0,22.4,0.0
10366,0.0,3.6,0.0
10367,0.0,2.8,0.0
10368,0.0,0.8,0.0
10369,36.0,103.2,0.0
10370,0.0,2.4,0.0
10371,0.6,29.6,0.4
10372,0.6,12.0,0.4
10373,0.6,80.8,0.0
10374,0.6,2.4,0.0
10375,0.0,77.2,0.0
10376,1.2,2.0,0.2
10377,4.2,8.4,0.0
10378,0.6,3.2,0.0
10379,0.0,18.0,0.0
10380,0.0,21.2,0.0
10381,9.0,142.0,0.4
10382,3.6,7.6,0.0
10383,0.0,35.2,0.0
10384,0.0,4.0,0.0
10385,0.0,148.0,0.0
10386,0.6,17.6,0.4
10387,0.6,87.6,0.6
10388,0.0,4.8,0.0
10389,0.0,3.6,0.2
10390,0.0,144.0,0.0
10391,0.0,0.0,0.0
10392,0.6,42.4,0.4
10393,1.8,5.2,0.0
10394,0.0,226.4,0.4
10395,0.0,11.6,0.0
10396,0.6,0.8,0.4
10397,0.0,0.4,0.0
10398,1.8,114.0,1.6
10399,0.6,4.8,0.0
10400,7.8,55.2,1.6
10401,1.2,10.8,0.2
10402,0.0,4.0,0.0
10403,1.8,21.6,0.8
10404,0.6,49.2,0.0
10405,0.6,23.6,0.0
10406,1.2,2.4,0.2
10407,0.6,2.0,0.0
10408,0.0,0.8,0.0
10409,2.4,56.4,0.2
10410,0.0,2.4,0.0
10411,0.0,0.4,0.0
10412,0.6,1.6,0.0
10413,0.0,116.0,0.0
10414,0.0,124.0,0.0
10415,0.6,14.0,0.4
10416,9.6,45.2,2.4
10417,0.0,5.2,0.0
10418,0.0,4.0,0.0
10419,36.6,118.4,0.6
10420,0.0,3.2,0.0
10421,0.0,2.4,0.0
10422,0.0,1.6,0.0
10423,0.0,16.8,0.0
10424,0.0,5.6,0.0
10425,7.8,9.6,1.4
10426,1.2,14.0,0.2
10427,0.6,31.6,0.4
10428,1.2,3.2,0.2
10429,81.0,964.4,0.4
10430,0.0,4.8,0.0
10431,0.0,2.4,0.0
10432,0.0,5.2,0.0
10433,0.0,24.4,0.0
10434,2.4,30.8,0.4
10435,0.0,9.6,0.0
10436,0.6,19.6,0.0
10437,1.8,2.8,0.0
10438,5.4,202.8,7.2
10439,0.0,47.6,0.2
10440,0.6,0.8,0.2
10441,37.2,106.8,0.4
10442,0.6,4.8,0.4
10443,1.8,24.0,0.2
10444,0.0,6.0,0.0
10445,5.4,182.4,1.2
10446,3.6,13.6,0.0
10447,10.2,84.4,1.8
10448,0.0,0.0,0.0
10449,0.0,38.0,0.0
10450,0.0,3.2,0.0
10451,5.4,158.4,1.4
10452,37.2,113.2,0.0
10453,0.6,42.0,0.0
10454,0.6,21.2,0.0
10455,0.6,6.8,0.0
10456,2.4,104.8,0.0
10457,1.2,86.4,0.0
10458,0.6,17.6,0.4
10459,2.4,40.0,0.0
10460,0.6,4.8,0.0
10461,1.2,76.8,0.4
10462,11.4,66.8,0.4
10463,0.6,2.8,0.0
10464,3.6,46.0,0.0
10465,0.0,3.2,0.0
10466,0.6,109.2,0.4
10467,0.6,58.8,0.4
10468,0.6,5.2,0.4
10469,0.0,4.8,0.2
10470,0.0,0.4,0.0
10471,0.6,25.2,0.0
10472,0.0,14.0,0.2
10473,0.0,16.0,0.2
10474,0.6,0.4,0.0
10475,1.8,56.8,0.0
10476,0.0,4.8,0.0
10477,0.6,0.4,0.0
10478,0.6,3.6,0.2
10479,0.0,2.8,0.2
10480,0.0,4.0,0.0
10481,0.0,0.4,0.0
10482,0.0,36.4,0.0
10483,0.6,10.0,0.4
10484,0.0,2.0,0.0
10485,0.0,17.2,0.0
10486,1.2,121.2,0.8
10487,0.0,230.4,0.2
10488,0.0,2.4,0.2
10489,36.0,120.0,0.0
10490,0.0,3.2,0.0
10491,0.0,0.0,0.0
10492,0.0,78.0,0.0
10493,0.0,70.4,0.0
10494,36.0,262.4,0.0
10495,0.6,4.8,0.0
10496,4.8,210.8,1.2
10497,39.0,276.0,0.4
10498,1.2,33.2,0.4
10499,0.0,0.0,0.0
10500,0.6,84.0,0.4
10501,0.0,68.8,0.0
10502,0.6,4.4,0.0
10503,0.6,94.4,0.0
10504,0.6,9.6,0.0
10505,0.0,5.2,0.0
10506,0.0,1.2,0.0
10507,1.2,37.2,2.0
10508,0.6,4.4,0.0
10509,0.0,1.2,0.0
10510,1.2,5.2,0.0
10511,0.0,0.4,0.0
10512,1.2,63.6,0.4
10513,3.0,54.0,0.4
10514,8.4,234.0,2.8
10515,0.6,4.0,0.0
10516,0.0,4.8,0.0
10517,1.8,38.4,0.0
10518,0.0,0.4,0.0
10519,0.6,5.2,0.4
10520,0.6,3.2,0.0
10521,1.8,2.8,0.0
10522,0.6,13.2,0.0
10523,3.0,16.8,0.0
10524,0.6,42.8,0.6
10525,0.0,2.4,0.0
10526,0.6,11.2,0.0
10527,3.6,85.2,0.6
10528,0.0,128.4,0.0
10529,0.0,3.6,0.0
10530,0.0,0.4,0.0
10531,0.6,0.4,0.0
10532,0.0,14.8,0.0
10533,0.0,2.4,0.0
10534,0.0,1.6,0.0
10535,0.6,4.8,0.0
10536,0.0,3.6,0.0
10537,17.4,135.2,0.6
10538,5.4,148.0,0.4
10539,0.0,1.6,0.0
10540,0.0,0.0,0.0
10541,0.6,6.0,0.2
10542,0.6,10.8,0.4
10543,2.4,38.4,0.2
10544,0.6,16.8,1.4
10545,1.2,4.4,0.0
10546,1.2,108.0,0.0
10547,0.0,0.0,0.0
10548,0.0,4.8,0.0
10549,0.0,18.0,0.2
10550,0.0,326.8,0.0
10551,0.6,4.0,0.0
10552,0.0,15.6,0.0
10553,0.0,0.4,0.0
10554,0.0,0.4,0.0
10555,0.6,6.0,0.4
10556,36.0,96.8,0.0
10557,3.0,36.4,1.0
10558,0.6,11.2,0.6
10559,0.6,4.8,0.0
10560,36.6,156.0,0.0
10561,0.0,8.4,0.0
10562,4.2,223.6,0.8
10563,0.0,31.2,0.0
10564,4.8,235.6,1.0
10565,0.6,26.0,0.4
10566,0.0,3.2,0.0
10567,0.0,39.2,0.0
10568,0.6,4.8,0.0
10569,0.0,0.0,0.0
10570,0.0,0.4,0.0
10571,0.0,3.6,0.2
10572,0.0,80.0,0.0
10573,0.0,8.0,0.0
10574,0.6,4.8,0.4
10575,0.0,0.0,0.0
10576,0.0,143.2,0.0
10577,1.8,24.4,0.6
10578,0.0,9.6,0.0
10579,0.0,4.0,0.0
10580,0.0,5.2,0.0
10581,0.0,6.8,0.0
10582,1.8,84.4,0.0
10583,0.6,0.4,0.0
10584,0.0,6.4,0.0
10585,0.0,5.6,0.0
10586,0.0,4.0,0.0
10587,39.6,168.4,0.4
10588,0.6,151.2,0.4
10589,0.6,14.4,0.0
10590,3.6,143.6,0.4
10591,0.0,4.4,0.0
10592,0.6,20.4,0.4
10593,3.0,77.2,0.0
10594,1.2,77.2,0.4
10595,0.0,0.8,0.0
10596,1.2,2.8,0.2
10597,0.0,2.8,0.0
10598,1.2,2.8,0.0
10599,0.0,24.4,0.0
10600,0.0,252.0,0.0
10601,0.0,22.0,0.0
10602,0.6,8.4,0.0
10603,0.0,2.8,0.0
10604,8.4,45.6,2.0
10605,0.6,5.2,0.0
10606,0.0,143.6,0.2
10607,1.2,2.4,0.2
10608,1.2,179.2,1.6
10609,0.6,2.8,0.2
10610,0.0,2.8,0.0
10611,0.6,2.0,0.0
10612,0.0,24.0,0.0
10613,0.6,106.0,0.4
10614,0.0,13.2,0.0
10615,0.6,1.6,0.2
10616,0.0,307.6,3.4
10617,0.0,2.8,0.0
10618,0.0,5.6,0.0
10619,0.0,6.8,0.0
10620,0.0,1.6,0.0
10621,0.0,2.0,0.2
10622,4.2,125.6,3.4
10623,0.6,0.0,0.0
10624,0.0,1.6,0.0
10625,0.6,2.8,0.0
10626,1.2,24.4,1.6
10627,0.0,23.6,0.0
10628,15.0,37.6,3.0
10629,0.0,0.0,0.0
10630,0.6,4.4,0.0
10631,0.0,2.0,0.0
10632,1.8,25.6,0.0
10633,0.0,4.4,0.0
10634,3.0,120.8,0.8
10635,0.0,4.0,0.0
10636,0.6,17.2,0.0
10637,0.0,3.6,0.0
10638,0.6,14.4,0.0
10639,1.2,1.2,0.0
10640,0.6,0.8,0.0
10641,0.0,32.0,0.2
10642,0.0,4.8,0.2
10643,1.8,182.4,0.0
10644,41.4,278.4,1.2
10645,50.4,170.0,0.2
10646,0.6,4.0,0.0
10647,9.6,110.8,1.8
10648,0.6,53.2,0.0
10649,0.0,150.4,0.0
10650,37.8,129.2,1.0
10651,4.2,62.8,1.8
10652,3.0,170.4,0.4
10653,0.0,1.2,0.0
10654,0.6,16.0,0.0
10655,0.6,225.6,0.0
10656,0.6,110.4,0.0
10657,0.0,13.6,0.0
10658,2.4,26.0,0.0
10659,0.0,1.6,0.2
10660,3.0,60.4,0.0
10661,0.0,4.4,0.0
10662,0.0,1.2,0.0
10663,0.6,2.0,0.0
10664,0.0,16.0,0.0
10665,0.0,2.0,0.0
10666,0.0,41.6,0.2
10667,0.0,2.0,0.0
10668,0.0,1.6,0.0
10669,0.0,4.0,0.0
10670,0.0,32.8,0.2
10671,0.0,2.0,0.0
10672,0.0,1.6,0.0
10673,2.4,22.0,0.8
10674,0.0,4.4,0.2
10675,0.0,2.8,0.0
10676,0.0,0.0,0.0
10677,0.0,0.4,0.2
10678,0.0,2.4,0.2
10679,0.0,3.6,0.0
10680,0.0,3.2,0.0
10681,0.0,76.4,0.0
10682,0.0,0.0,0.0
10683,1.2,2.8,0.0
10684,8.4,76.8,0.4
10685,0.0,46.8,0.0
10686,0.0,3.2,0.0
10687,0.6,0.8,0.2
10688,0.6,28.8,0.0
10689,1.2,6.8,0.6
10690,0.6,62.0,0.4
10691,0.0,12.4,0.4
10692,0.6,40.4,0.0
10693,0.0,426.4,0.0
10694,6.6,118.0,0.8
10695,0.0,3.2,0.0
10696,0.0,0.8,0.0
10697,11.4,148.8,0.0
10698,0.6,10.8,0.6
10699,0.0,0.0,0.0
10700,45.0,152.4,1.8
10701,0.0,1.2,0.0
10702,0.0,5.2,0.0
10703,0.0,0.0,0.0
10704,0.0,5.6,0.0
10705,0.6,63.2,0.6
10706,3.6,26.8,0.4
10707,0.0,4.4,0.0
10708,0.0,41.2,0.4
10709,0.0,0.0,0.0
10710,0.0,3.6,0.0
10711,7.2,7.6,0.0
10712,37.2,155.6,1.4
10713,0.6,5.6,0.0
